Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Miles McBride,New York Knicks,Philadelphia 76ers,Points,6.5,-124,DraftKings,OVER,,8.0,1
Miles McBride,New York Knicks,Philadelphia 76ers,Points,7.5,-112,BetMGM,OVER,,8.0,1
Miles McBride,New York Knicks,Philadelphia 76ers,Points,6.5,-103,DraftKings,UNDER,,8.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Points,7.5,-122,BetMGM,UNDER,,8.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Points,6.5,-114,DraftKings,OVER,,5.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Points,6.5,-111,DraftKings,UNDER,,5.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,25.5,-130,FanDuel,OVER,,35.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-109,DraftKings,OVER,,35.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-112,BetMGM,OVER,,35.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,25.5,102,FanDuel,UNDER,,35.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-117,DraftKings,UNDER,,35.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-122,BetMGM,UNDER,,35.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,15.5,-104,DraftKings,OVER,,17.0,1
Paul George,Philadelphia 76ers,New York Knicks,Points,14.5,-130,BetMGM,OVER,,17.0,1
Paul George,Philadelphia 76ers,New York Knicks,Points,15.5,-123,DraftKings,UNDER,,17.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,14.5,-105,BetMGM,UNDER,,17.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Points,24.5,-113,DraftKings,OVER,,13.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Points,24.5,-125,BetMGM,OVER,,13.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Points,24.5,-113,DraftKings,UNDER,,13.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Points,24.5,-109,BetMGM,UNDER,,13.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,10.5,100,DraftKings,OVER,,12.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,9.5,-122,BetMGM,OVER,,12.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,10.5,-127,DraftKings,UNDER,,12.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,9.5,-112,BetMGM,UNDER,,12.0,0
Jordan Clarkson,New York Knicks,Philadelphia 76ers,Points,5.5,-120,DraftKings,OVER,,2.0,0
Jordan Clarkson,New York Knicks,Philadelphia 76ers,Points,5.5,-107,DraftKings,UNDER,,2.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-122,FanDuel,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-118,DraftKings,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-127,BetMGM,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-104,FanDuel,UNDER,,8.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-108,DraftKings,UNDER,,8.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-107,BetMGM,UNDER,,8.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-120,DraftKings,OVER,,2.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,5.5,-104,BetMGM,OVER,,2.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-106,DraftKings,UNDER,,2.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,5.5,-132,BetMGM,UNDER,,2.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,18.5,-128,FanDuel,OVER,,17.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,18.5,-124,DraftKings,OVER,,17.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,19.5,-109,BetMGM,OVER,,17.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,18.5,100,FanDuel,UNDER,,17.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,18.5,-102,DraftKings,UNDER,,17.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,19.5,-125,BetMGM,UNDER,,17.0,1
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,3.5,119,DraftKings,OVER,,3.0,0
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-157,DraftKings,UNDER,,3.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-118,FanDuel,OVER,,2.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-127,DraftKings,OVER,,2.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-118,BetMGM,OVER,,2.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-108,FanDuel,UNDER,,2.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-104,DraftKings,UNDER,,2.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-114,BetMGM,UNDER,,2.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-152,DraftKings,OVER,,3.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-152,BetMGM,OVER,,3.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,115,DraftKings,UNDER,,3.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,112,BetMGM,UNDER,,3.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-125,FanDuel,OVER,,6.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-126,DraftKings,OVER,,6.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-129,BetMGM,OVER,,6.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-102,FanDuel,UNDER,,6.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-105,DraftKings,UNDER,,6.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-106,BetMGM,UNDER,,6.0,1
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-101,DraftKings,OVER,,1.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-130,DraftKings,UNDER,,1.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-160,FanDuel,OVER,,1.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-147,DraftKings,OVER,,1.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-162,BetMGM,OVER,,1.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,124,FanDuel,UNDER,,1.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,111,DraftKings,UNDER,,1.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,120,BetMGM,UNDER,,1.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,7.5,-140,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,7.5,106,DraftKings,UNDER,,4.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-162,FanDuel,OVER,,3.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-140,DraftKings,OVER,,3.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-157,BetMGM,OVER,,3.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,126,FanDuel,UNDER,,3.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,106,DraftKings,UNDER,,3.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,115,BetMGM,UNDER,,3.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,100,FanDuel,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-125,DraftKings,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-105,BetMGM,OVER,,8.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-128,FanDuel,UNDER,,8.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-105,DraftKings,UNDER,,8.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-130,BetMGM,UNDER,,8.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-111,FanDuel,OVER,,4.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-126,DraftKings,OVER,,4.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-130,BetMGM,OVER,,4.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-115,FanDuel,UNDER,,4.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-105,DraftKings,UNDER,,4.0,1
