Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-111,FanDuel,OVER,,24.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-105,DraftKings,OVER,,24.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-120,BetMGM,OVER,,24.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-115,FanDuel,UNDER,,24.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-122,DraftKings,UNDER,,24.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,17.5,-113,BetMGM,UNDER,,24.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Points,6.5,-125,DraftKings,OVER,,4.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Points,7.5,-114,BetMGM,OVER,,4.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Points,6.5,-102,DraftKings,UNDER,,4.0,1
Miles McBride,New York Knicks,Philadelphia 76ers,Points,7.5,-120,BetMGM,UNDER,,4.0,1
Andre Drummond,Philadelphia 76ers,New York Knicks,Points,7.5,102,DraftKings,OVER,,6.0,0
Andre Drummond,Philadelphia 76ers,New York Knicks,Points,7.5,-117,BetMGM,OVER,,6.0,0
Andre Drummond,Philadelphia 76ers,New York Knicks,Points,7.5,-130,DraftKings,UNDER,,6.0,1
Andre Drummond,Philadelphia 76ers,New York Knicks,Points,7.5,-117,BetMGM,UNDER,,6.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-122,DraftKings,OVER,,5.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-110,BetMGM,OVER,,5.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-105,DraftKings,UNDER,,5.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,11.5,-124,BetMGM,UNDER,,5.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-115,FanDuel,OVER,,26.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,25.5,-123,DraftKings,OVER,,26.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-114,BetMGM,OVER,,26.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-111,FanDuel,UNDER,,26.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,25.5,-104,DraftKings,UNDER,,26.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-120,BetMGM,UNDER,,26.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,14.5,-127,DraftKings,OVER,,17.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,15.5,-106,BetMGM,OVER,,17.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,14.5,-101,DraftKings,UNDER,,17.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,15.5,-129,BetMGM,UNDER,,17.0,0
Justin Edwards,Philadelphia 76ers,New York Knicks,Points,3.5,-102,DraftKings,OVER,,0.0,0
Justin Edwards,Philadelphia 76ers,New York Knicks,Points,3.5,-125,DraftKings,UNDER,,0.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,19.5,-132,FanDuel,OVER,,20.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,20.5,-103,DraftKings,OVER,,20.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,20.5,-106,BetMGM,OVER,,20.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,19.5,104,FanDuel,UNDER,,20.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,20.5,-124,DraftKings,UNDER,,20.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Points,20.5,-129,BetMGM,UNDER,,20.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-114,DraftKings,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-105,BetMGM,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-112,DraftKings,UNDER,,0.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-130,BetMGM,UNDER,,0.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,11.5,-111,DraftKings,OVER,,18.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,11.5,-124,BetMGM,OVER,,18.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,11.5,-115,DraftKings,UNDER,,18.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,11.5,-110,BetMGM,UNDER,,18.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-130,FanDuel,OVER,,10.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-134,DraftKings,OVER,,10.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-134,BetMGM,OVER,,10.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,102,FanDuel,UNDER,,10.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,102,DraftKings,UNDER,,10.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,100,BetMGM,UNDER,,10.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,108,FanDuel,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,101,DraftKings,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-104,BetMGM,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-144,FanDuel,UNDER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-133,DraftKings,UNDER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-132,BetMGM,UNDER,,,
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-104,FanDuel,OVER,,6.0,1
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,106,DraftKings,OVER,,6.0,1
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-115,BetMGM,OVER,,6.0,1
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-122,FanDuel,UNDER,,6.0,0
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-140,DraftKings,UNDER,,6.0,0
Paul George,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-118,BetMGM,UNDER,,6.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,107,DraftKings,OVER,,5.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,120,BetMGM,OVER,,5.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-141,DraftKings,UNDER,,5.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-165,BetMGM,UNDER,,5.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,6.5,-119,DraftKings,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,6.5,-115,BetMGM,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,6.5,-110,DraftKings,UNDER,,0.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,6.5,-117,BetMGM,UNDER,,0.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-130,FanDuel,OVER,,5.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-128,DraftKings,OVER,,5.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-134,BetMGM,OVER,,5.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,102,FanDuel,UNDER,,5.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-103,DraftKings,UNDER,,5.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,100,BetMGM,UNDER,,5.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,9.5,103,DraftKings,OVER,,7.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,-143,BetMGM,OVER,,7.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,9.5,-136,DraftKings,UNDER,,7.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Rebounds,8.5,107,BetMGM,UNDER,,7.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-146,FanDuel,OVER,,3.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-134,DraftKings,OVER,,3.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,-165,BetMGM,OVER,,3.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,114,FanDuel,UNDER,,3.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,102,DraftKings,UNDER,,3.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Rebounds,3.5,120,BetMGM,UNDER,,3.0,1
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,9.5,104,DraftKings,OVER,,8.0,0
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,9.5,-107,BetMGM,OVER,,8.0,0
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,9.5,-137,DraftKings,UNDER,,8.0,1
Andre Drummond,Philadelphia 76ers,New York Knicks,Rebounds,9.5,-127,BetMGM,UNDER,,8.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-106,DraftKings,OVER,,5.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-106,BetMGM,OVER,,5.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-124,DraftKings,UNDER,,5.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-129,BetMGM,UNDER,,5.0,1
Quentin Grimes,Philadelphia 76ers,New York Knicks,Assists,2.5,145,DraftKings,OVER,,3.0,1
Quentin Grimes,Philadelphia 76ers,New York Knicks,Assists,2.5,-193,DraftKings,UNDER,,3.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Assists,1.5,-101,DraftKings,OVER,,1.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Assists,1.5,-131,DraftKings,UNDER,,1.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Assists,2.5,-118,DraftKings,OVER,,2.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Assists,2.5,-124,BetMGM,OVER,,2.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Assists,2.5,-111,DraftKings,UNDER,,2.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Assists,2.5,-110,BetMGM,UNDER,,2.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,102,FanDuel,OVER,,6.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,113,DraftKings,OVER,,6.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,105,BetMGM,OVER,,6.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,-130,FanDuel,UNDER,,6.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,-149,DraftKings,UNDER,,6.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Assists,6.5,-143,BetMGM,UNDER,,6.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-125,FanDuel,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-118,DraftKings,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-124,BetMGM,OVER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-106,FanDuel,UNDER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-112,DraftKings,UNDER,,,
Joel Embiid,Philadelphia 76ers,New York Knicks,Assists,4.5,-110,BetMGM,UNDER,,,
Josh Hart,New York Knicks,Philadelphia 76ers,Assists,4.5,-147,DraftKings,OVER,,6.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Assists,5.5,125,BetMGM,OVER,,6.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Assists,4.5,112,DraftKings,UNDER,,6.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Assists,5.5,-167,BetMGM,UNDER,,6.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Assists,3.5,-141,DraftKings,OVER,,3.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Assists,3.5,-139,BetMGM,OVER,,3.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Assists,3.5,107,DraftKings,UNDER,,3.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Assists,3.5,104,BetMGM,UNDER,,3.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Assists,1.5,122,DraftKings,OVER,,2.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Assists,1.5,-161,DraftKings,UNDER,,2.0,0
OG Anunoby,New York Knicks,Philadelphia 76ers,Assists,1.5,-122,DraftKings,OVER,,2.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Assists,1.5,-108,DraftKings,UNDER,,2.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,6.5,126,FanDuel,OVER,,6.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,5.5,-147,DraftKings,OVER,,6.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,5.5,-143,BetMGM,OVER,,6.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,6.5,-162,FanDuel,UNDER,,6.0,1
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,5.5,112,DraftKings,UNDER,,6.0,0
Tyrese Maxey,Philadelphia 76ers,New York Knicks,Assists,5.5,107,BetMGM,UNDER,,6.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,3-Pointers,1.5,103,DraftKings,OVER,,3.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,3-Pointers,1.5,-115,BetMGM,OVER,,3.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,3-Pointers,1.5,-136,DraftKings,UNDER,,3.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,3-Pointers,1.5,-118,BetMGM,UNDER,,3.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,3-Pointers,2.5,-104,FanDuel,OVER,,1.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,3-Pointers,2.5,-101,DraftKings,OVER,,1.0,0
