Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Jose Alvarado,New York Knicks,Cleveland Cavaliers,Points,2.5,105,DraftKings,OVER,,2.0,0
Jose Alvarado,New York Knicks,Cleveland Cavaliers,Points,2.5,-134,DraftKings,UNDER,,2.0,1
Sam Merrill,Cleveland Cavaliers,New York Knicks,Points,8.5,-127,DraftKings,OVER,,6.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Points,8.5,-101,DraftKings,UNDER,,6.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,16.5,-127,DraftKings,OVER,,13.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,16.5,-122,FanDuel,OVER,,13.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,16.5,100,DraftKings,UNDER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,16.5,-104,FanDuel,UNDER,,13.0,1
Jaylon Tyson,Cleveland Cavaliers,New York Knicks,Points,2.5,120,DraftKings,OVER,,3.0,1
Jaylon Tyson,Cleveland Cavaliers,New York Knicks,Points,2.5,-154,DraftKings,UNDER,,3.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,-109,DraftKings,OVER,,23.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,102,FanDuel,OVER,,23.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,-117,DraftKings,UNDER,,23.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,-130,FanDuel,UNDER,,23.0,1
Evan Mobley,Cleveland Cavaliers,New York Knicks,Points,16.5,-102,DraftKings,OVER,,24.0,1
Evan Mobley,Cleveland Cavaliers,New York Knicks,Points,15.5,-113,FanDuel,OVER,,24.0,1
Evan Mobley,Cleveland Cavaliers,New York Knicks,Points,16.5,-125,DraftKings,UNDER,,24.0,0
Evan Mobley,Cleveland Cavaliers,New York Knicks,Points,15.5,-113,FanDuel,UNDER,,24.0,0
Josh Hart,New York Knicks,Cleveland Cavaliers,Points,12.5,-106,DraftKings,OVER,,12.0,0
Josh Hart,New York Knicks,Cleveland Cavaliers,Points,12.5,-120,DraftKings,UNDER,,12.0,1
Dean Wade,Cleveland Cavaliers,New York Knicks,Points,3.5,-114,DraftKings,OVER,,0.0,0
Dean Wade,Cleveland Cavaliers,New York Knicks,Points,3.5,-112,DraftKings,UNDER,,0.0,1
Jordan Clarkson,New York Knicks,Cleveland Cavaliers,Points,3.5,-112,DraftKings,OVER,,0.0,0
Jordan Clarkson,New York Knicks,Cleveland Cavaliers,Points,3.5,-113,DraftKings,UNDER,,0.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-116,DraftKings,OVER,,30.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-102,FanDuel,OVER,,30.0,1
