Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Stephon Castle,San Antonio Spurs,New York Knicks,Points,15.5,-113,DraftKings,OVER,,23.0,1
Stephon Castle,San Antonio Spurs,New York Knicks,Points,15.5,-125,FanDuel,OVER,,23.0,1
Stephon Castle,San Antonio Spurs,New York Knicks,Points,15.5,-113,DraftKings,UNDER,,23.0,0
Stephon Castle,San Antonio Spurs,New York Knicks,Points,15.5,-106,FanDuel,UNDER,,23.0,0
Luke Kornet,San Antonio Spurs,New York Knicks,Points,2.5,149,DraftKings,OVER,,2.0,0
Luke Kornet,San Antonio Spurs,New York Knicks,Points,2.5,-192,DraftKings,UNDER,,2.0,1
Mitchell Robinson,New York Knicks,San Antonio Spurs,Points,3.5,-135,DraftKings,OVER,,5.0,1
Mitchell Robinson,New York Knicks,San Antonio Spurs,Points,3.5,106,DraftKings,UNDER,,5.0,0
OG Anunoby,New York Knicks,San Antonio Spurs,Points,15.5,-109,DraftKings,OVER,,28.0,1
OG Anunoby,New York Knicks,San Antonio Spurs,Points,14.5,-130,FanDuel,OVER,,28.0,1
OG Anunoby,New York Knicks,San Antonio Spurs,Points,15.5,-117,DraftKings,UNDER,,28.0,0
OG Anunoby,New York Knicks,San Antonio Spurs,Points,14.5,-102,FanDuel,UNDER,,28.0,0
Jalen Brunson,New York Knicks,San Antonio Spurs,Points,25.5,-124,DraftKings,OVER,,32.0,1
Jalen Brunson,New York Knicks,San Antonio Spurs,Points,25.5,-120,FanDuel,OVER,,32.0,1
Jalen Brunson,New York Knicks,San Antonio Spurs,Points,25.5,-102,DraftKings,UNDER,,32.0,0
Jalen Brunson,New York Knicks,San Antonio Spurs,Points,25.5,-110,FanDuel,UNDER,,32.0,0
Josh Hart,New York Knicks,San Antonio Spurs,Points,9.5,-101,DraftKings,OVER,,16.0,1
Josh Hart,New York Knicks,San Antonio Spurs,Points,9.5,-126,DraftKings,UNDER,,16.0,0
Dylan Harper,San Antonio Spurs,New York Knicks,Points,12.5,-129,DraftKings,OVER,,13.0,1
Dylan Harper,San Antonio Spurs,New York Knicks,Points,12.5,101,DraftKings,UNDER,,13.0,0
Landry Shamet,New York Knicks,San Antonio Spurs,Points,8.5,-113,DraftKings,OVER,,3.0,0
Landry Shamet,New York Knicks,San Antonio Spurs,Points,8.5,-112,DraftKings,UNDER,,3.0,1
Karl-Anthony Towns,New York Knicks,San Antonio Spurs,Points,18.5,-114,DraftKings,OVER,,11.0,0
Karl-Anthony Towns,New York Knicks,San Antonio Spurs,Points,17.5,-130,FanDuel,OVER,,11.0,0
Karl-Anthony Towns,New York Knicks,San Antonio Spurs,Points,18.5,-111,DraftKings,UNDER,,11.0,1
Karl-Anthony Towns,New York Knicks,San Antonio Spurs,Points,17.5,-102,FanDuel,UNDER,,11.0,1
De'Aaron Fox,San Antonio Spurs,New York Knicks,Points,14.5,-115,DraftKings,OVER,,12.0,0
De'Aaron Fox,San Antonio Spurs,New York Knicks,Points,15.5,100,FanDuel,OVER,,12.0,0
De'Aaron Fox,San Antonio Spurs,New York Knicks,Points,14.5,-111,DraftKings,UNDER,,12.0,1
De'Aaron Fox,San Antonio Spurs,New York Knicks,Points,15.5,-132,FanDuel,UNDER,,12.0,1
Josh Hart,New York Knicks,San Antonio Spurs,Rebounds,7.5,-123,DraftKings,OVER,,9.0,1
