Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-111,FanDuel,OVER,,13.0,0
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-103,DraftKings,OVER,,13.0,0
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-114,BetMGM,OVER,,13.0,0
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-115,FanDuel,UNDER,,13.0,1
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-124,DraftKings,UNDER,,13.0,1
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-120,BetMGM,UNDER,,13.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,8.5,-125,DraftKings,OVER,,14.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,8.5,-121,BetMGM,OVER,,14.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,8.5,-102,DraftKings,UNDER,,14.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,8.5,-113,BetMGM,UNDER,,14.0,0
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-102,FanDuel,OVER,,18.0,0
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-111,DraftKings,OVER,,18.0,0
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-113,BetMGM,OVER,,18.0,0
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-125,FanDuel,UNDER,,18.0,1
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-115,DraftKings,UNDER,,18.0,1
James Harden,Cleveland Cavaliers,Toronto Raptors,Points,19.5,-121,BetMGM,UNDER,,18.0,1
Sam Merrill,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-113,DraftKings,OVER,,13.0,1
Sam Merrill,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-137,BetMGM,OVER,,13.0,1
Sam Merrill,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-113,DraftKings,UNDER,,13.0,0
Sam Merrill,Cleveland Cavaliers,Toronto Raptors,Points,5.5,102,BetMGM,UNDER,,13.0,0
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-108,FanDuel,OVER,,13.0,1
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-110,DraftKings,OVER,,13.0,1
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-106,BetMGM,OVER,,13.0,1
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-120,FanDuel,UNDER,,13.0,0
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-116,DraftKings,UNDER,,13.0,0
Ja'Kobe Walter,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-129,BetMGM,UNDER,,13.0,0
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,12.5,-122,DraftKings,OVER,,8.0,0
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,12.5,-122,BetMGM,OVER,,8.0,0
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,12.5,-105,DraftKings,UNDER,,8.0,1
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,12.5,-112,BetMGM,UNDER,,8.0,1
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-118,FanDuel,OVER,,22.0,0
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-118,DraftKings,OVER,,22.0,0
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-115,BetMGM,OVER,,22.0,0
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-108,FanDuel,UNDER,,22.0,1
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-108,DraftKings,UNDER,,22.0,1
Donovan Mitchell,Cleveland Cavaliers,Toronto Raptors,Points,25.5,-118,BetMGM,UNDER,,22.0,1
Dean Wade,Cleveland Cavaliers,Toronto Raptors,Points,5.5,106,DraftKings,OVER,,5.0,0
Dean Wade,Cleveland Cavaliers,Toronto Raptors,Points,5.5,105,BetMGM,OVER,,5.0,0
Dean Wade,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-135,DraftKings,UNDER,,5.0,1
Dean Wade,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-143,BetMGM,UNDER,,5.0,1
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,5.5,-128,DraftKings,OVER,,7.0,1
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,5.5,100,DraftKings,UNDER,,7.0,0
Max Strus,Cleveland Cavaliers,Toronto Raptors,Points,7.5,-131,DraftKings,OVER,,12.0,1
Max Strus,Cleveland Cavaliers,Toronto Raptors,Points,7.5,-117,BetMGM,OVER,,12.0,1
Max Strus,Cleveland Cavaliers,Toronto Raptors,Points,7.5,103,DraftKings,UNDER,,12.0,0
Max Strus,Cleveland Cavaliers,Toronto Raptors,Points,7.5,-117,BetMGM,UNDER,,12.0,0
