Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Kevin Huerter,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-115,DraftKings,OVER,,0.0,0
Kevin Huerter,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-111,DraftKings,UNDER,,0.0,1
Paul Reed,Detroit Pistons,Cleveland Cavaliers,Points,5.5,-101,DraftKings,OVER,,10.0,1
Paul Reed,Detroit Pistons,Cleveland Cavaliers,Points,5.5,-126,DraftKings,UNDER,,10.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-104,FanDuel,OVER,,39.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-103,DraftKings,OVER,,39.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-122,FanDuel,UNDER,,39.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-124,DraftKings,UNDER,,39.0,0
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-123,DraftKings,OVER,,6.0,0
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-104,DraftKings,UNDER,,6.0,1
Caris LeVert,Detroit Pistons,Cleveland Cavaliers,Points,8.5,-105,DraftKings,OVER,,7.0,0
Caris LeVert,Detroit Pistons,Cleveland Cavaliers,Points,8.5,-121,DraftKings,UNDER,,7.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-102,DraftKings,OVER,,,
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-124,DraftKings,UNDER,,,
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,3.5,-110,DraftKings,OVER,,0.0,0
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,3.5,-116,DraftKings,UNDER,,0.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,14.5,-115,FanDuel,OVER,,19.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-101,DraftKings,OVER,,19.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,14.5,-113,FanDuel,UNDER,,19.0,0
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-126,DraftKings,UNDER,,19.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,3.5,102,DraftKings,OVER,,0.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,3.5,-130,DraftKings,UNDER,,0.0,1
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,2.5,104,DraftKings,OVER,,0.0,0
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,2.5,-133,DraftKings,UNDER,,0.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-104,FanDuel,OVER,,7.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,112,DraftKings,OVER,,7.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-122,FanDuel,UNDER,,7.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-148,DraftKings,UNDER,,7.0,0
Paul Reed,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-144,DraftKings,OVER,,8.0,1
Paul Reed,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,109,DraftKings,UNDER,,8.0,0
Max Strus,Cleveland Cavaliers,Detroit Pistons,Rebounds,3.5,-145,DraftKings,OVER,,8.0,1
Max Strus,Cleveland Cavaliers,Detroit Pistons,Rebounds,3.5,110,DraftKings,UNDER,,8.0,0
Caris LeVert,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,106,DraftKings,OVER,,1.0,0
Caris LeVert,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-139,DraftKings,UNDER,,1.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Rebounds,8.5,122,FanDuel,OVER,,8.0,0
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,-141,DraftKings,OVER,,8.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Rebounds,8.5,-156,FanDuel,UNDER,,8.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,107,DraftKings,UNDER,,8.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-118,FanDuel,OVER,,4.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-115,DraftKings,OVER,,4.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-108,FanDuel,UNDER,,4.0,1
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-114,DraftKings,UNDER,,4.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Rebounds,6.5,-132,FanDuel,OVER,,6.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Rebounds,6.5,-122,DraftKings,OVER,,6.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Rebounds,6.5,104,FanDuel,UNDER,,6.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Rebounds,6.5,-108,DraftKings,UNDER,,6.0,1
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-158,DraftKings,OVER,,2.0,0
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,120,DraftKings,UNDER,,2.0,1
