Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Grayson Allen,Phoenix Suns,Oklahoma City Thunder,Points,6.5,-112,BetMGM,OVER,,7.0,1
Grayson Allen,Phoenix Suns,Oklahoma City Thunder,Points,6.5,-122,BetMGM,UNDER,,7.0,0
Cason Wallace,Oklahoma City Thunder,Phoenix Suns,Points,7.5,103,DraftKings,OVER,,6.0,0
Cason Wallace,Oklahoma City Thunder,Phoenix Suns,Points,6.5,-139,BetMGM,OVER,,6.0,0
Cason Wallace,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-131,DraftKings,UNDER,,6.0,1
Cason Wallace,Oklahoma City Thunder,Phoenix Suns,Points,6.5,102,BetMGM,UNDER,,6.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,100,FanDuel,OVER,,33.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-106,DraftKings,OVER,,33.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,17.5,-129,BetMGM,OVER,,33.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-128,FanDuel,UNDER,,33.0,0
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-121,DraftKings,UNDER,,33.0,0
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,17.5,-106,BetMGM,UNDER,,33.0,0
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,8.5,108,DraftKings,OVER,,9.0,1
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-137,BetMGM,OVER,,9.0,1
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,8.5,-138,DraftKings,UNDER,,9.0,0
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,100,BetMGM,UNDER,,9.0,0
Ajay Mitchell,Oklahoma City Thunder,Phoenix Suns,Points,14.5,-112,DraftKings,OVER,,15.0,1
Ajay Mitchell,Oklahoma City Thunder,Phoenix Suns,Points,14.5,-114,BetMGM,OVER,,15.0,1
