Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,4.5,-102,DraftKings,OVER,,6.0,1
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,4.5,-125,DraftKings,UNDER,,6.0,0
Dorian Finney-Smith,Houston Rockets,Los Angeles Lakers,Points,1.5,-128,DraftKings,OVER,,2.0,1
Dorian Finney-Smith,Houston Rockets,Los Angeles Lakers,Points,1.5,100,DraftKings,UNDER,,2.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,6.5,-114,DraftKings,OVER,,2.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,6.5,-103,BetMGM,OVER,,2.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,6.5,-112,DraftKings,UNDER,,2.0,1
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,6.5,-134,BetMGM,UNDER,,2.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-113,FanDuel,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-119,DraftKings,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-118,BetMGM,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-113,FanDuel,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-107,DraftKings,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Points,15.5,-115,BetMGM,UNDER,,0.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-115,FanDuel,OVER,,10.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-121,DraftKings,OVER,,10.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-114,BetMGM,OVER,,10.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-111,FanDuel,UNDER,,10.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-106,DraftKings,UNDER,,10.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-120,BetMGM,UNDER,,10.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Points,14.5,-118,DraftKings,OVER,,13.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Points,14.5,-106,BetMGM,OVER,,13.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Points,14.5,-108,DraftKings,UNDER,,13.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Points,14.5,-129,BetMGM,UNDER,,13.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,17.5,-121,DraftKings,OVER,,17.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,17.5,-121,BetMGM,OVER,,17.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,17.5,-105,DraftKings,UNDER,,17.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,17.5,-113,BetMGM,UNDER,,17.0,1
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,2.5,-119,DraftKings,OVER,,5.0,1
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,2.5,-107,DraftKings,UNDER,,5.0,0
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Points,11.5,-126,DraftKings,OVER,,19.0,1
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Points,11.5,-117,BetMGM,OVER,,19.0,1
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Points,11.5,-101,DraftKings,UNDER,,19.0,0
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Points,11.5,-117,BetMGM,UNDER,,19.0,0
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-111,FanDuel,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-125,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-115,BetMGM,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-115,FanDuel,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-102,DraftKings,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,22.5,-118,BetMGM,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,-158,FanDuel,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,-157,DraftKings,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,-167,BetMGM,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,118,FanDuel,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,119,DraftKings,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Rebounds,4.5,123,BetMGM,UNDER,,,
Marcus Smart,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,-167,DraftKings,OVER,,2.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,-162,BetMGM,OVER,,2.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,126,DraftKings,UNDER,,2.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,120,BetMGM,UNDER,,2.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,103,DraftKings,OVER,,8.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,100,BetMGM,OVER,,8.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-135,DraftKings,UNDER,,8.0,0
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-136,BetMGM,UNDER,,8.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,-136,DraftKings,OVER,,2.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,-120,BetMGM,OVER,,2.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,103,DraftKings,UNDER,,2.0,1
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,-114,BetMGM,UNDER,,2.0,1
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-113,FanDuel,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-112,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-104,BetMGM,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-113,FanDuel,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-117,DraftKings,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,9.5,-132,BetMGM,UNDER,,,
Tari Eason,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-102,DraftKings,OVER,,8.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,102,BetMGM,OVER,,8.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-130,DraftKings,UNDER,,8.0,0
Tari Eason,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-139,BetMGM,UNDER,,8.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,100,FanDuel,OVER,,4.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,-114,DraftKings,OVER,,4.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,-103,BetMGM,OVER,,4.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,-128,FanDuel,UNDER,,4.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,-115,DraftKings,UNDER,,4.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Rebounds,7.5,-134,BetMGM,UNDER,,4.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,-141,DraftKings,OVER,,3.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,-150,BetMGM,OVER,,3.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,107,DraftKings,UNDER,,3.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Rebounds,3.5,110,BetMGM,UNDER,,3.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-113,FanDuel,OVER,,4.0,0
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-125,DraftKings,OVER,,4.0,0
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-129,BetMGM,OVER,,4.0,0
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-113,FanDuel,UNDER,,4.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-105,DraftKings,UNDER,,4.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Rebounds,7.5,-106,BetMGM,UNDER,,4.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,-146,FanDuel,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,-155,DraftKings,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,-143,BetMGM,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,114,FanDuel,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,117,DraftKings,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Rebounds,2.5,107,BetMGM,UNDER,,0.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,Assists,5.5,-102,DraftKings,OVER,,5.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,Assists,5.5,-104,BetMGM,OVER,,5.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,Assists,5.5,-129,DraftKings,UNDER,,5.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,Assists,5.5,-132,BetMGM,UNDER,,5.0,1
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-113,FanDuel,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-114,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-114,BetMGM,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-113,FanDuel,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-115,DraftKings,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Assists,6.5,-120,BetMGM,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,-152,FanDuel,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,-132,DraftKings,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,-141,BetMGM,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,114,FanDuel,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,100,DraftKings,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,Assists,4.5,104,BetMGM,UNDER,,,
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-122,FanDuel,OVER,,9.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-126,DraftKings,OVER,,9.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-124,BetMGM,OVER,,9.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-104,FanDuel,UNDER,,9.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-104,DraftKings,UNDER,,9.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Assists,8.5,-110,BetMGM,UNDER,,9.0,0
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Assists,0.5,-169,DraftKings,OVER,,0.0,0
Deandre Ayton,Los Angeles Lakers,Houston Rockets,Assists,0.5,128,DraftKings,UNDER,,0.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Assists,4.5,-136,DraftKings,OVER,,3.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Assists,4.5,-124,BetMGM,OVER,,3.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Assists,4.5,103,DraftKings,UNDER,,3.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Assists,4.5,-110,BetMGM,UNDER,,3.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,106,FanDuel,OVER,,7.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,-108,DraftKings,OVER,,7.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,-108,BetMGM,OVER,,7.0,1
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,-136,FanDuel,UNDER,,7.0,0
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,-121,DraftKings,UNDER,,7.0,0
Amen Thompson,Houston Rockets,Los Angeles Lakers,Assists,5.5,-125,BetMGM,UNDER,,7.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-102,FanDuel,OVER,,2.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-114,DraftKings,OVER,,2.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-114,BetMGM,OVER,,2.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-125,FanDuel,UNDER,,2.0,1
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-116,DraftKings,UNDER,,2.0,1
Luke Kennard,Los Angeles Lakers,Houston Rockets,Assists,3.5,-120,BetMGM,UNDER,,2.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,-140,FanDuel,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,-160,DraftKings,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,-157,BetMGM,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,110,FanDuel,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,121,DraftKings,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,Assists,3.5,115,BetMGM,UNDER,,0.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Assists,0.5,-175,DraftKings,OVER,,1.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,Assists,0.5,132,DraftKings,UNDER,,1.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,132,FanDuel,OVER,,0.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,115,DraftKings,OVER,,0.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,128,BetMGM,OVER,,0.0,0
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,-170,FanDuel,UNDER,,0.0,1
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,-152,DraftKings,UNDER,,0.0,1
Luke Kennard,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,-177,BetMGM,UNDER,,0.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-111,FanDuel,OVER,,2.0,0
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-116,DraftKings,OVER,,2.0,0
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-120,BetMGM,OVER,,2.0,0
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-115,FanDuel,UNDER,,2.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-114,DraftKings,UNDER,,2.0,1
Jabari Smith Jr.,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-114,BetMGM,UNDER,,2.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,141,DraftKings,OVER,,1.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-200,BetMGM,OVER,,1.0,0
Rui Hachimura,Los Angeles Lakers,Houston Rockets,3-Pointers,2.5,-187,DraftKings,UNDER,,1.0,1
Rui Hachimura,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,145,BetMGM,UNDER,,1.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,3-Pointers,3.5,-104,DraftKings,OVER,,4.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,3-Pointers,3.5,100,BetMGM,OVER,,4.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,3-Pointers,3.5,-126,DraftKings,UNDER,,4.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,3-Pointers,3.5,-134,BetMGM,UNDER,,4.0,0
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,124,FanDuel,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,143,DraftKings,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,107,BetMGM,OVER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-166,FanDuel,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-190,DraftKings,UNDER,,,
Kevin Durant,Houston Rockets,Los Angeles Lakers,3-Pointers,2.5,-148,BetMGM,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,3-Pointers,0.5,146,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,3-Pointers,0.5,-194,DraftKings,UNDER,,,
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-120,FanDuel,OVER,,0.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-123,DraftKings,OVER,,0.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-132,BetMGM,OVER,,0.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-104,FanDuel,UNDER,,0.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-107,DraftKings,UNDER,,0.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-104,BetMGM,UNDER,,0.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,3-Pointers,1.5,-108,DraftKings,OVER,,2.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,3-Pointers,1.5,-127,BetMGM,OVER,,2.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,3-Pointers,1.5,-122,DraftKings,UNDER,,2.0,0
Tari Eason,Houston Rockets,Los Angeles Lakers,3-Pointers,1.5,-108,BetMGM,UNDER,,2.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,102,FanDuel,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-105,DraftKings,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-108,BetMGM,OVER,,0.0,0
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-130,FanDuel,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-125,DraftKings,UNDER,,0.0,1
Austin Reaves,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-127,BetMGM,UNDER,,0.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-174,FanDuel,OVER,,0.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-183,DraftKings,OVER,,0.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,-167,BetMGM,OVER,,0.0,0
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,136,FanDuel,UNDER,,0.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,138,DraftKings,UNDER,,0.0,1
Marcus Smart,Los Angeles Lakers,Houston Rockets,3-Pointers,1.5,123,BetMGM,UNDER,,0.0,1
