Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,10.5,-128,FanDuel,OVER,,19.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-110,DraftKings,OVER,,19.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,10.5,-136,BetMGM,OVER,,19.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,10.5,100,FanDuel,UNDER,,19.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-116,DraftKings,UNDER,,19.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,10.5,100,BetMGM,UNDER,,19.0,0
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,4.5,110,DraftKings,OVER,,6.0,1
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,4.5,-112,BetMGM,OVER,,6.0,1
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,4.5,-140,DraftKings,UNDER,,6.0,0
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,4.5,-122,BetMGM,UNDER,,6.0,0
Dennis Schroder,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-123,DraftKings,OVER,,,
Dennis Schroder,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-104,DraftKings,UNDER,,,
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-125,DraftKings,OVER,,3.0,0
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-132,BetMGM,OVER,,3.0,0
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-102,DraftKings,UNDER,,3.0,1
Javonte Green,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-104,BetMGM,UNDER,,3.0,1
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-104,FanDuel,OVER,,11.0,1
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-117,DraftKings,OVER,,11.0,1
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-113,BetMGM,OVER,,11.0,1
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-122,FanDuel,UNDER,,11.0,0
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-109,DraftKings,UNDER,,11.0,0
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-121,BetMGM,UNDER,,11.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,24.5,-115,FanDuel,OVER,,23.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,25.5,-105,DraftKings,OVER,,23.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,25.5,-109,BetMGM,OVER,,23.0,0
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,24.5,-111,FanDuel,UNDER,,23.0,1
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,25.5,-122,DraftKings,UNDER,,23.0,1
Donovan Mitchell,Cleveland Cavaliers,Detroit Pistons,Points,25.5,-125,BetMGM,UNDER,,23.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-115,FanDuel,OVER,,23.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,28.5,-116,DraftKings,OVER,,23.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-125,BetMGM,OVER,,23.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-111,FanDuel,UNDER,,23.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,28.5,-110,DraftKings,UNDER,,23.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-109,BetMGM,UNDER,,23.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,100,FanDuel,OVER,,20.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-119,DraftKings,OVER,,20.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,16.5,-132,BetMGM,OVER,,20.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-128,FanDuel,UNDER,,20.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-107,DraftKings,UNDER,,20.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,16.5,-104,BetMGM,UNDER,,20.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-126,DraftKings,OVER,,5.0,1
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-115,BetMGM,OVER,,5.0,1
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-102,DraftKings,UNDER,,5.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,4.5,-117,BetMGM,UNDER,,5.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Points,12.5,-118,DraftKings,OVER,,2.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Points,11.5,-139,BetMGM,OVER,,2.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Points,12.5,-108,DraftKings,UNDER,,2.0,1
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Points,11.5,104,BetMGM,UNDER,,2.0,1
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Rebounds,3.5,-118,DraftKings,OVER,,3.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Rebounds,3.5,-111,DraftKings,UNDER,,3.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,112,FanDuel,OVER,,0.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-105,DraftKings,OVER,,0.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,100,BetMGM,OVER,,0.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-142,FanDuel,UNDER,,0.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-125,DraftKings,UNDER,,0.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-137,BetMGM,UNDER,,0.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,101,DraftKings,OVER,,8.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-107,BetMGM,OVER,,8.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-132,DraftKings,UNDER,,8.0,0
James Harden,Cleveland Cavaliers,Detroit Pistons,Rebounds,4.5,-127,BetMGM,UNDER,,8.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,-124,DraftKings,OVER,,3.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,-129,BetMGM,OVER,,3.0,0
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,-106,DraftKings,UNDER,,3.0,1
Jarrett Allen,Cleveland Cavaliers,Detroit Pistons,Rebounds,7.5,-106,BetMGM,UNDER,,3.0,1
Sam Merrill,Cleveland Cavaliers,Detroit Pistons,Rebounds,1.5,-131,DraftKings,OVER,,0.0,0
Sam Merrill,Cleveland Cavaliers,Detroit Pistons,Rebounds,1.5,-101,DraftKings,UNDER,,0.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,-140,FanDuel,OVER,,12.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,-128,DraftKings,OVER,,12.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,-134,BetMGM,OVER,,12.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,110,FanDuel,UNDER,,12.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,-102,DraftKings,UNDER,,12.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,10.5,-103,BetMGM,UNDER,,12.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,106,FanDuel,OVER,,3.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,105,DraftKings,OVER,,3.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-109,BetMGM,OVER,,3.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-136,FanDuel,UNDER,,3.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Rebounds,5.5,-138,DraftKings,UNDER,,3.0,1
