Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-113,DraftKings,OVER,,2.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-113,FanDuel,OVER,,2.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-120,BetMGM,OVER,,2.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-113,DraftKings,UNDER,,2.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-113,FanDuel,UNDER,,2.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-114,BetMGM,UNDER,,2.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Points,13.5,100,DraftKings,OVER,,21.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Points,13.5,100,BetMGM,OVER,,21.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Points,13.5,-127,DraftKings,UNDER,,21.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Points,13.5,-136,BetMGM,UNDER,,21.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,18.5,-123,DraftKings,OVER,,14.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,19.5,-105,BetMGM,OVER,,14.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,18.5,-104,DraftKings,UNDER,,14.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,19.5,-130,BetMGM,UNDER,,14.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-123,DraftKings,OVER,,0.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-115,FanDuel,OVER,,0.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-107,BetMGM,OVER,,0.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-104,DraftKings,UNDER,,0.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-111,FanDuel,UNDER,,0.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Points,12.5,-127,BetMGM,UNDER,,0.0,1
Jordan Clarkson,New York Knicks,Atlanta Hawks,Points,4.5,-114,DraftKings,OVER,,8.0,1
Jordan Clarkson,New York Knicks,Atlanta Hawks,Points,4.5,-129,BetMGM,OVER,,8.0,1
Jordan Clarkson,New York Knicks,Atlanta Hawks,Points,4.5,-112,DraftKings,UNDER,,8.0,0
Jordan Clarkson,New York Knicks,Atlanta Hawks,Points,4.5,-106,BetMGM,UNDER,,8.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-112,DraftKings,OVER,,9.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,13.5,-109,BetMGM,OVER,,9.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-114,DraftKings,UNDER,,9.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,13.5,-125,BetMGM,UNDER,,9.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-115,DraftKings,OVER,,21.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-118,FanDuel,OVER,,21.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-122,BetMGM,OVER,,21.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-110,DraftKings,UNDER,,21.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-108,FanDuel,UNDER,,21.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,19.5,-112,BetMGM,UNDER,,21.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-103,DraftKings,OVER,,24.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-120,FanDuel,OVER,,24.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-125,BetMGM,OVER,,24.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-123,DraftKings,UNDER,,24.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-104,FanDuel,UNDER,,24.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-109,BetMGM,UNDER,,24.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-124,DraftKings,OVER,,23.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-114,BetMGM,OVER,,23.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-103,DraftKings,UNDER,,23.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-120,BetMGM,UNDER,,23.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,4.5,-110,DraftKings,OVER,,2.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,4.5,-110,BetMGM,OVER,,2.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,4.5,-116,DraftKings,UNDER,,2.0,1
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,4.5,-124,BetMGM,UNDER,,2.0,1
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,6.5,-148,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,6.5,-136,BetMGM,OVER,,4.0,0
