Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-110,DraftKings,OVER,,8.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-116,DraftKings,UNDER,,8.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,12.5,-114,DraftKings,OVER,,14.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,12.5,-112,DraftKings,UNDER,,14.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Points,26.5,-113,FanDuel,OVER,,4.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Points,26.5,-120,DraftKings,OVER,,4.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Points,26.5,-113,FanDuel,UNDER,,4.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Points,26.5,-106,DraftKings,UNDER,,4.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,15.5,-113,FanDuel,OVER,,14.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-103,DraftKings,OVER,,14.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,15.5,-113,FanDuel,UNDER,,14.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-124,DraftKings,UNDER,,14.0,1
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,8.5,-108,DraftKings,OVER,,8.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,8.5,-118,DraftKings,UNDER,,8.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,25.5,-111,FanDuel,OVER,,36.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-109,DraftKings,OVER,,36.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,25.5,-115,FanDuel,UNDER,,36.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-117,DraftKings,UNDER,,36.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,17.5,-102,FanDuel,OVER,,12.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,17.5,-103,DraftKings,OVER,,12.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,17.5,-125,FanDuel,UNDER,,12.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,17.5,-124,DraftKings,UNDER,,12.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,12.5,-109,DraftKings,OVER,,15.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,12.5,-117,DraftKings,UNDER,,15.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Points,8.5,108,DraftKings,OVER,,11.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Points,8.5,-137,DraftKings,UNDER,,11.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,102,DraftKings,OVER,,4.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,-130,DraftKings,UNDER,,4.0,1
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Rebounds,1.5,-144,DraftKings,OVER,,0.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Rebounds,1.5,109,DraftKings,UNDER,,0.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,104,DraftKings,OVER,,13.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,-137,DraftKings,UNDER,,13.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,130,FanDuel,OVER,,1.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-152,DraftKings,OVER,,1.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,-166,FanDuel,UNDER,,1.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,116,DraftKings,UNDER,,1.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-102,FanDuel,OVER,,3.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,102,DraftKings,OVER,,3.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-125,FanDuel,UNDER,,3.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-134,DraftKings,UNDER,,3.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,122,FanDuel,OVER,,6.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,-142,DraftKings,OVER,,6.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,-156,FanDuel,UNDER,,6.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,108,DraftKings,UNDER,,6.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,-148,DraftKings,OVER,,5.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,112,DraftKings,UNDER,,5.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,-144,DraftKings,OVER,,2.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,109,DraftKings,UNDER,,2.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-150,DraftKings,OVER,,6.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,114,DraftKings,UNDER,,6.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,100,DraftKings,OVER,,8.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-132,DraftKings,UNDER,,8.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,118,FanDuel,OVER,,4.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,109,DraftKings,OVER,,4.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-150,FanDuel,UNDER,,4.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-144,DraftKings,UNDER,,4.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-131,DraftKings,OVER,,0.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,100,DraftKings,UNDER,,0.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,-174,FanDuel,OVER,,1.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,130,DraftKings,OVER,,1.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,136,FanDuel,UNDER,,1.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-173,DraftKings,UNDER,,1.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,-138,FanDuel,OVER,,4.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,-141,DraftKings,OVER,,4.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,108,FanDuel,UNDER,,4.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,107,DraftKings,UNDER,,4.0,1
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,116,DraftKings,OVER,,2.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,-152,DraftKings,UNDER,,2.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,-167,DraftKings,OVER,,4.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,127,DraftKings,UNDER,,4.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,136,FanDuel,OVER,,1.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,122,DraftKings,OVER,,1.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-174,FanDuel,UNDER,,1.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-161,DraftKings,UNDER,,1.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,104,FanDuel,OVER,,3.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,-109,DraftKings,OVER,,3.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,-132,FanDuel,UNDER,,3.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Assists,2.5,-121,DraftKings,UNDER,,3.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,122,DraftKings,OVER,,2.0,1
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,-161,DraftKings,UNDER,,2.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,-114,DraftKings,OVER,,3.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,-116,DraftKings,UNDER,,3.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Assists,1.5,134,DraftKings,OVER,,3.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Assists,1.5,-178,DraftKings,UNDER,,3.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-200,FanDuel,OVER,,2.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-176,DraftKings,OVER,,2.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,154,FanDuel,UNDER,,2.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,133,DraftKings,UNDER,,2.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,100,FanDuel,OVER,,1.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,119,DraftKings,OVER,,1.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-128,FanDuel,UNDER,,1.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-156,DraftKings,UNDER,,1.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,136,FanDuel,OVER,,0.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,139,DraftKings,OVER,,0.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,-174,FanDuel,UNDER,,0.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,-185,DraftKings,UNDER,,0.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,136,FanDuel,OVER,,2.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,159,DraftKings,OVER,,2.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-174,FanDuel,UNDER,,2.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-212,DraftKings,UNDER,,2.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-113,DraftKings,OVER,,1.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-116,DraftKings,UNDER,,1.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,157,DraftKings,OVER,,2.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-210,DraftKings,UNDER,,2.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,133,DraftKings,OVER,,0.0,0
