Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,-105,DraftKings,OVER,,6.0,0
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,102,FanDuel,OVER,,6.0,0
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,-112,BetMGM,OVER,,6.0,0
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,-121,DraftKings,UNDER,,6.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,-130,FanDuel,UNDER,,6.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Points,12.5,-122,BetMGM,UNDER,,6.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,25.5,-102,FanDuel,OVER,,25.0,0
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,24.5,-112,DraftKings,OVER,,25.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,24.5,-125,BetMGM,OVER,,25.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,25.5,-125,FanDuel,UNDER,,25.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,24.5,-114,DraftKings,UNDER,,25.0,0
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,24.5,-108,BetMGM,UNDER,,25.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,15.5,104,FanDuel,OVER,,16.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,14.5,-117,DraftKings,OVER,,16.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,14.5,-127,BetMGM,OVER,,16.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,15.5,-132,FanDuel,UNDER,,16.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,14.5,-109,DraftKings,UNDER,,16.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,14.5,-108,BetMGM,UNDER,,16.0,0
VJ Edgecombe,Philadelphia 76ers,Boston Celtics,Points,11.5,-118,DraftKings,OVER,,10.0,0
