Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Mark Williams,Phoenix Suns,Oklahoma City Thunder,Points,6.5,-117,BetMGM,OVER,,,
Mark Williams,Phoenix Suns,Oklahoma City Thunder,Points,6.5,-117,BetMGM,UNDER,,,
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-102,DraftKings,OVER,,23.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,102,FanDuel,OVER,,23.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,17.5,-122,BetMGM,OVER,,23.0,1
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-125,DraftKings,UNDER,,23.0,0
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,18.5,-130,FanDuel,UNDER,,23.0,0
Dillon Brooks,Phoenix Suns,Oklahoma City Thunder,Points,17.5,-112,BetMGM,UNDER,,23.0,0
Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-104,DraftKings,OVER,,1.0,0
Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,Points,6.5,-120,BetMGM,OVER,,1.0,0
Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-123,DraftKings,UNDER,,1.0,1
Luguentz Dort,Oklahoma City Thunder,Phoenix Suns,Points,6.5,-114,BetMGM,UNDER,,1.0,1
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-129,DraftKings,OVER,,18.0,1
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-130,BetMGM,OVER,,18.0,1
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,101,DraftKings,UNDER,,18.0,0
Isaiah Hartenstein,Oklahoma City Thunder,Phoenix Suns,Points,7.5,-105,BetMGM,UNDER,,18.0,0
Devin Booker,Phoenix Suns,Oklahoma City Thunder,Points,23.5,-116,DraftKings,OVER,,24.0,1
