Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-121,DraftKings,OVER,,12.0,0
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-122,FanDuel,OVER,,12.0,0
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-109,BetMGM,OVER,,12.0,0
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-105,DraftKings,UNDER,,12.0,1
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-104,FanDuel,UNDER,,12.0,1
Franz Wagner,Orlando Magic,Detroit Pistons,Points,17.5,-125,BetMGM,UNDER,,12.0,1
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,-108,DraftKings,OVER,,10.0,1
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,-114,BetMGM,OVER,,10.0,1
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,-118,DraftKings,UNDER,,10.0,0
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,-120,BetMGM,UNDER,,10.0,0
Desmond Bane,Orlando Magic,Detroit Pistons,Points,17.5,-119,DraftKings,OVER,,12.0,0
Desmond Bane,Orlando Magic,Detroit Pistons,Points,18.5,100,FanDuel,OVER,,12.0,0
Desmond Bane,Orlando Magic,Detroit Pistons,Points,18.5,-104,BetMGM,OVER,,12.0,0
Desmond Bane,Orlando Magic,Detroit Pistons,Points,17.5,-107,DraftKings,UNDER,,12.0,1
Desmond Bane,Orlando Magic,Detroit Pistons,Points,18.5,-128,FanDuel,UNDER,,12.0,1
Desmond Bane,Orlando Magic,Detroit Pistons,Points,18.5,-134,BetMGM,UNDER,,12.0,1
Kevin Huerter,Detroit Pistons,Orlando Magic,Points,5.5,-128,DraftKings,OVER,,3.0,0
Kevin Huerter,Detroit Pistons,Orlando Magic,Points,5.5,-114,BetMGM,OVER,,3.0,0
Kevin Huerter,Detroit Pistons,Orlando Magic,Points,5.5,100,DraftKings,UNDER,,3.0,1
Kevin Huerter,Detroit Pistons,Orlando Magic,Points,5.5,-120,BetMGM,UNDER,,3.0,1
Goga Bitadze,Orlando Magic,Detroit Pistons,Points,3.5,-138,DraftKings,OVER,,3.0,0
