Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-104,DraftKings,OVER,,13.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-108,FanDuel,OVER,,13.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,15.5,-134,BetMGM,OVER,,13.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-123,DraftKings,UNDER,,13.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-118,FanDuel,UNDER,,13.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,15.5,-103,BetMGM,UNDER,,13.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,10.5,-130,DraftKings,OVER,,8.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,10.5,-121,BetMGM,OVER,,8.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,10.5,102,DraftKings,UNDER,,8.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,10.5,-113,BetMGM,UNDER,,8.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-114,DraftKings,OVER,,32.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-104,FanDuel,OVER,,32.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-117,BetMGM,OVER,,32.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-112,DraftKings,UNDER,,32.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-122,FanDuel,UNDER,,32.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,22.5,-115,BetMGM,UNDER,,32.0,0
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,12.5,-101,DraftKings,OVER,,18.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,11.5,-134,BetMGM,OVER,,18.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,12.5,-126,DraftKings,UNDER,,18.0,0
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Points,11.5,-103,BetMGM,UNDER,,18.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,10.5,-108,DraftKings,OVER,,5.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,10.5,-106,BetMGM,OVER,,5.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,10.5,-118,DraftKings,UNDER,,5.0,1
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,10.5,-129,BetMGM,UNDER,,5.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-114,DraftKings,OVER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-120,FanDuel,OVER,,17.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-104,BetMGM,OVER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-112,DraftKings,UNDER,,17.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-106,FanDuel,UNDER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Points,17.5,-132,BetMGM,UNDER,,17.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-112,DraftKings,OVER,,6.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-121,BetMGM,OVER,,6.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-114,DraftKings,UNDER,,6.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,8.5,-113,BetMGM,UNDER,,6.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,104,DraftKings,OVER,,11.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,102,BetMGM,OVER,,11.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,-133,DraftKings,UNDER,,11.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,-139,BetMGM,UNDER,,11.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,12.5,101,DraftKings,OVER,,13.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,11.5,-129,BetMGM,OVER,,13.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,12.5,-129,DraftKings,UNDER,,13.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,Points,11.5,-106,BetMGM,UNDER,,13.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-125,DraftKings,OVER,,17.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-111,FanDuel,OVER,,17.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-112,BetMGM,OVER,,17.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-102,DraftKings,UNDER,,17.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-115,FanDuel,UNDER,,17.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,14.5,-121,BetMGM,UNDER,,17.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Rebounds,1.5,-152,DraftKings,OVER,,2.0,1
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Rebounds,1.5,115,DraftKings,UNDER,,2.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-115,DraftKings,OVER,,14.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,104,FanDuel,OVER,,14.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-124,BetMGM,OVER,,14.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-114,DraftKings,UNDER,,14.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-132,FanDuel,UNDER,,14.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Rebounds,4.5,-110,BetMGM,UNDER,,14.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,-120,DraftKings,OVER,,7.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,-143,BetMGM,OVER,,7.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,-110,DraftKings,UNDER,,7.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Rebounds,10.5,105,BetMGM,UNDER,,7.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,118,DraftKings,OVER,,12.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,-157,BetMGM,OVER,,12.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,-156,DraftKings,UNDER,,12.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,114,BetMGM,UNDER,,12.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-117,DraftKings,OVER,,3.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,102,FanDuel,OVER,,3.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-115,BetMGM,OVER,,3.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-113,DraftKings,UNDER,,3.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-130,FanDuel,UNDER,,3.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-118,BetMGM,UNDER,,3.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,109,DraftKings,OVER,,4.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,-148,FanDuel,OVER,,4.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,110,BetMGM,OVER,,4.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,-144,DraftKings,UNDER,,4.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,4.5,116,FanDuel,UNDER,,4.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Rebounds,5.5,-150,BetMGM,UNDER,,4.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,-130,DraftKings,OVER,,7.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,-137,BetMGM,OVER,,7.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,-101,DraftKings,UNDER,,7.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Rebounds,2.5,102,BetMGM,UNDER,,7.0,0
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,105,DraftKings,OVER,,9.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,112,BetMGM,OVER,,9.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-138,DraftKings,UNDER,,9.0,0
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-152,BetMGM,UNDER,,9.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-130,DraftKings,OVER,,6.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-125,FanDuel,OVER,,6.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-130,BetMGM,OVER,,6.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-101,DraftKings,UNDER,,6.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-102,FanDuel,UNDER,,6.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Rebounds,6.5,-105,BetMGM,UNDER,,6.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-123,DraftKings,OVER,,4.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Rebounds,3.5,-107,DraftKings,UNDER,,4.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Assists,1.5,150,DraftKings,OVER,,3.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Assists,1.5,-199,DraftKings,UNDER,,3.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,111,DraftKings,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,134,FanDuel,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,120,BetMGM,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,-147,DraftKings,UNDER,,0.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,-172,FanDuel,UNDER,,0.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Assists,4.5,-165,BetMGM,UNDER,,0.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,125,DraftKings,OVER,,1.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,133,BetMGM,OVER,,1.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-166,DraftKings,UNDER,,1.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-182,BetMGM,UNDER,,1.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,-146,DraftKings,OVER,,2.0,1
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Assists,1.5,111,DraftKings,UNDER,,2.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-135,DraftKings,OVER,,5.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-137,BetMGM,OVER,,5.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,103,DraftKings,UNDER,,5.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,100,BetMGM,UNDER,,5.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,-106,DraftKings,OVER,,0.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Assists,3.5,-124,DraftKings,UNDER,,0.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-111,DraftKings,OVER,,5.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-104,FanDuel,OVER,,5.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-120,BetMGM,OVER,,5.0,0
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-119,DraftKings,UNDER,,5.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-122,FanDuel,UNDER,,5.0,1
De'Aaron Fox,San Antonio Spurs,Minnesota Timberwolves,Assists,5.5,-114,BetMGM,UNDER,,5.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-128,DraftKings,OVER,,2.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-106,FanDuel,OVER,,2.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-113,BetMGM,OVER,,2.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-103,DraftKings,UNDER,,2.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-120,FanDuel,UNDER,,2.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Assists,2.5,-121,BetMGM,UNDER,,2.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,100,DraftKings,OVER,,12.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,110,FanDuel,OVER,,12.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,100,BetMGM,OVER,,12.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,-131,DraftKings,UNDER,,12.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,-140,FanDuel,UNDER,,12.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Assists,6.5,-136,BetMGM,UNDER,,12.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,129,DraftKings,OVER,,1.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,144,FanDuel,OVER,,1.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,132,BetMGM,OVER,,1.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-170,DraftKings,UNDER,,1.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-186,FanDuel,UNDER,,1.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,Assists,3.5,-182,BetMGM,UNDER,,1.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,126,DraftKings,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,132,FanDuel,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,128,BetMGM,OVER,,0.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-167,DraftKings,UNDER,,0.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-170,FanDuel,UNDER,,0.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-175,BetMGM,UNDER,,0.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-169,DraftKings,OVER,,4.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-139,BetMGM,OVER,,4.0,1
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,128,DraftKings,UNDER,,4.0,0
Naz Reid,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,104,BetMGM,UNDER,,4.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,0.5,-221,DraftKings,OVER,,0.0,0
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,0.5,166,DraftKings,UNDER,,0.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,145,DraftKings,OVER,,3.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,144,FanDuel,OVER,,3.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,140,BetMGM,OVER,,3.0,1
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,-193,DraftKings,UNDER,,3.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,-186,FanDuel,UNDER,,3.0,0
Victor Wembanyama,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,2.5,-195,BetMGM,UNDER,,3.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-187,DraftKings,OVER,,1.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-186,BetMGM,OVER,,1.0,0
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,141,DraftKings,UNDER,,1.0,1
Devin Vassell,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,133,BetMGM,UNDER,,1.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-171,DraftKings,OVER,,2.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,-182,BetMGM,OVER,,2.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,129,DraftKings,UNDER,,2.0,0
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,1.5,130,BetMGM,UNDER,,2.0,0
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,0.5,-153,DraftKings,OVER,,2.0,1
Keldon Johnson,San Antonio Spurs,Minnesota Timberwolves,3-Pointers,0.5,116,DraftKings,UNDER,,2.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,143,DraftKings,OVER,,1.0,0
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-190,DraftKings,UNDER,,1.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,144,DraftKings,OVER,,3.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,154,FanDuel,OVER,,3.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,123,BetMGM,OVER,,3.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-191,DraftKings,UNDER,,3.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-200,FanDuel,UNDER,,3.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-167,BetMGM,UNDER,,3.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,174,DraftKings,OVER,,3.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,143,BetMGM,OVER,,3.0,1
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-232,DraftKings,UNDER,,3.0,0
Ayo Dosunmu,Minnesota Timberwolves,San Antonio Spurs,3-Pointers,1.5,-200,BetMGM,UNDER,,3.0,0
