Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Immanuel Quickley,Toronto Raptors,Cleveland Cavaliers,Points,1.5,-115,DraftKings,OVER,,,
Immanuel Quickley,Toronto Raptors,Cleveland Cavaliers,Points,10.5,-117,BetMGM,OVER,,,
Immanuel Quickley,Toronto Raptors,Cleveland Cavaliers,Points,1.5,-111,DraftKings,UNDER,,,
Immanuel Quickley,Toronto Raptors,Cleveland Cavaliers,Points,10.5,-117,BetMGM,UNDER,,,
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-113,FanDuel,OVER,,23.0,1
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-105,DraftKings,OVER,,23.0,1
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-115,BetMGM,OVER,,23.0,1
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-113,FanDuel,UNDER,,23.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-121,DraftKings,UNDER,,23.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-118,BetMGM,UNDER,,23.0,0
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-125,FanDuel,OVER,,23.0,1
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-111,DraftKings,OVER,,23.0,1
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-118,BetMGM,OVER,,23.0,1
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-102,FanDuel,UNDER,,23.0,0
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-115,DraftKings,UNDER,,23.0,0
Scottie Barnes,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-115,BetMGM,UNDER,,23.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,7.5,100,DraftKings,OVER,,2.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,7.5,-117,BetMGM,OVER,,2.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,7.5,-127,DraftKings,UNDER,,2.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,7.5,-115,BetMGM,UNDER,,2.0,1
Jakob Poeltl,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-101,DraftKings,OVER,,10.0,1
Jakob Poeltl,Toronto Raptors,Cleveland Cavaliers,Points,6.5,100,BetMGM,OVER,,10.0,1
Jakob Poeltl,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-126,DraftKings,UNDER,,10.0,0
Jakob Poeltl,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-136,BetMGM,UNDER,,10.0,0
