Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,-102,DraftKings,OVER,,6.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Points,6.5,-134,BetMGM,OVER,,6.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,-125,DraftKings,UNDER,,6.0,1
Miles McBride,New York Knicks,Atlanta Hawks,Points,6.5,-103,BetMGM,UNDER,,6.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,11.5,-104,DraftKings,OVER,,4.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,11.5,-106,BetMGM,OVER,,4.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,11.5,-123,DraftKings,UNDER,,4.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,11.5,-129,BetMGM,UNDER,,4.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-102,FanDuel,OVER,,23.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-102,DraftKings,OVER,,23.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-105,BetMGM,OVER,,23.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-125,FanDuel,UNDER,,23.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-125,DraftKings,UNDER,,23.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,21.5,-130,BetMGM,UNDER,,23.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-102,FanDuel,OVER,,25.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-102,DraftKings,OVER,,25.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-118,BetMGM,OVER,,25.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-125,FanDuel,UNDER,,25.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-125,DraftKings,UNDER,,25.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Points,20.5,-115,BetMGM,UNDER,,25.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,10.5,-119,DraftKings,OVER,,11.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,10.5,-117,BetMGM,OVER,,11.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,10.5,-107,DraftKings,UNDER,,11.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,10.5,-117,BetMGM,UNDER,,11.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-106,FanDuel,OVER,,17.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-105,DraftKings,OVER,,17.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-122,BetMGM,OVER,,17.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-120,FanDuel,UNDER,,17.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-121,DraftKings,UNDER,,17.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,20.5,-112,BetMGM,UNDER,,17.0,1
Landry Shamet,New York Knicks,Atlanta Hawks,Points,5.5,-119,DraftKings,OVER,,3.0,0
Landry Shamet,New York Knicks,Atlanta Hawks,Points,5.5,-109,BetMGM,OVER,,3.0,0
Landry Shamet,New York Knicks,Atlanta Hawks,Points,5.5,-107,DraftKings,UNDER,,3.0,1
Landry Shamet,New York Knicks,Atlanta Hawks,Points,5.5,-125,BetMGM,UNDER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-125,FanDuel,OVER,,26.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-118,DraftKings,OVER,,26.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-124,BetMGM,OVER,,26.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-102,FanDuel,UNDER,,26.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-108,DraftKings,UNDER,,26.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,17.5,-110,BetMGM,UNDER,,26.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-118,DraftKings,OVER,,19.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-114,BetMGM,OVER,,19.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-108,DraftKings,UNDER,,19.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-120,BetMGM,UNDER,,19.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Points,15.5,-113,FanDuel,OVER,,18.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-107,DraftKings,OVER,,18.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,15.5,-125,BetMGM,OVER,,18.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,15.5,-113,FanDuel,UNDER,,18.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-119,DraftKings,UNDER,,18.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Points,15.5,-109,BetMGM,UNDER,,18.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,-142,FanDuel,OVER,,8.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,-148,DraftKings,OVER,,8.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,-159,BetMGM,OVER,,8.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,112,FanDuel,UNDER,,8.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,112,DraftKings,UNDER,,8.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,4.5,117,BetMGM,UNDER,,8.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,106,FanDuel,OVER,,5.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,104,DraftKings,OVER,,5.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,104,BetMGM,OVER,,5.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,-136,FanDuel,UNDER,,5.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,-137,DraftKings,UNDER,,5.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,-141,BetMGM,UNDER,,5.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,-107,DraftKings,OVER,,4.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,102,BetMGM,OVER,,4.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,-123,DraftKings,UNDER,,4.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,-137,BetMGM,UNDER,,4.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-115,FanDuel,OVER,,8.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-124,DraftKings,OVER,,8.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-134,BetMGM,OVER,,8.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-111,FanDuel,UNDER,,8.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-106,DraftKings,UNDER,,8.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,11.5,-103,BetMGM,UNDER,,8.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Rebounds,7.5,102,DraftKings,OVER,,8.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Rebounds,7.5,114,BetMGM,OVER,,8.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Rebounds,7.5,-135,DraftKings,UNDER,,8.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Rebounds,7.5,-155,BetMGM,UNDER,,8.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-140,FanDuel,OVER,,7.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-143,DraftKings,OVER,,7.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-143,BetMGM,OVER,,7.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,110,FanDuel,UNDER,,7.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,109,DraftKings,UNDER,,7.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,107,BetMGM,UNDER,,7.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,-160,FanDuel,OVER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,-155,DraftKings,OVER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,-162,BetMGM,OVER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,124,FanDuel,UNDER,,3.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,117,DraftKings,UNDER,,3.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,120,BetMGM,UNDER,,3.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,8.5,100,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,8.5,-110,BetMGM,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,8.5,-132,DraftKings,UNDER,,4.0,1
Mitchell Robinson,New York Knicks,Atlanta Hawks,Rebounds,8.5,-124,BetMGM,UNDER,,4.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,3.5,106,DraftKings,OVER,,2.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,3.5,105,BetMGM,OVER,,2.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,3.5,-139,DraftKings,UNDER,,2.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,3.5,-143,BetMGM,UNDER,,2.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,118,FanDuel,OVER,,1.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,110,DraftKings,OVER,,1.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,104,BetMGM,OVER,,1.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,-150,FanDuel,UNDER,,1.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,-146,DraftKings,UNDER,,1.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Rebounds,3.5,-139,BetMGM,UNDER,,1.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,4.5,-129,DraftKings,OVER,,11.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,4.5,-120,BetMGM,OVER,,11.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,4.5,-102,DraftKings,UNDER,,11.0,0
