Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,8.5,-102,DraftKings,OVER,,6.0,0
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,8.5,-122,BetMGM,OVER,,6.0,0
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,8.5,-125,DraftKings,UNDER,,6.0,1
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,8.5,-112,BetMGM,UNDER,,6.0,1
Nikola Vucevic,Boston Celtics,Philadelphia 76ers,Points,7.5,-124,DraftKings,OVER,,,
Nikola Vucevic,Boston Celtics,Philadelphia 76ers,Points,7.5,-115,BetMGM,OVER,,,
Nikola Vucevic,Boston Celtics,Philadelphia 76ers,Points,7.5,-103,DraftKings,UNDER,,,
Nikola Vucevic,Boston Celtics,Philadelphia 76ers,Points,7.5,-118,BetMGM,UNDER,,,
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,26.5,-109,DraftKings,OVER,,29.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,25.5,-120,FanDuel,OVER,,29.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,26.5,-109,BetMGM,OVER,,29.0,1
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,26.5,-117,DraftKings,UNDER,,29.0,0
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,25.5,-106,FanDuel,UNDER,,29.0,0
Tyrese Maxey,Philadelphia 76ers,Boston Celtics,Points,26.5,-125,BetMGM,UNDER,,29.0,0
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-112,DraftKings,OVER,,36.0,1
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-113,FanDuel,OVER,,36.0,1
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-112,BetMGM,OVER,,36.0,1
