Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,4.5,-115,DraftKings,OVER,,0.0,0
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,4.5,-109,BetMGM,OVER,,0.0,0
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,4.5,-111,DraftKings,UNDER,,0.0,1
Josh Okogie,Houston Rockets,Los Angeles Lakers,Points,4.5,-125,BetMGM,UNDER,,0.0,1
Aaron Holiday,Houston Rockets,Los Angeles Lakers,Points,3.5,-123,DraftKings,OVER,,0.0,0
Aaron Holiday,Houston Rockets,Los Angeles Lakers,Points,3.5,-103,DraftKings,UNDER,,0.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,24.5,-108,FanDuel,OVER,,29.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,24.5,-117,DraftKings,OVER,,29.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-112,BetMGM,OVER,,29.0,1
LeBron James,Los Angeles Lakers,Houston Rockets,Points,24.5,-118,FanDuel,UNDER,,29.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Points,24.5,-109,DraftKings,UNDER,,29.0,0
LeBron James,Los Angeles Lakers,Houston Rockets,Points,25.5,-122,BetMGM,UNDER,,29.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,5.5,-139,DraftKings,OVER,,12.0,1
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,5.5,-125,BetMGM,OVER,,12.0,1
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,5.5,109,DraftKings,UNDER,,12.0,0
Jaxson Hayes,Los Angeles Lakers,Houston Rockets,Points,5.5,-109,BetMGM,UNDER,,12.0,0
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-118,FanDuel,OVER,,0.0,0
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-123,DraftKings,OVER,,0.0,0
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-127,BetMGM,OVER,,0.0,0
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-108,FanDuel,UNDER,,0.0,1
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-104,DraftKings,UNDER,,0.0,1
Kevin Durant,Houston Rockets,Los Angeles Lakers,Points,23.5,-108,BetMGM,UNDER,,0.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,Points,11.5,-126,DraftKings,OVER,,5.0,0
Tari Eason,Houston Rockets,Los Angeles Lakers,Points,12.5,-103,BetMGM,OVER,,5.0,0
Tari Eason,Houston Rockets,Los Angeles Lakers,Points,11.5,-102,DraftKings,UNDER,,5.0,1
Tari Eason,Houston Rockets,Los Angeles Lakers,Points,12.5,-132,BetMGM,UNDER,,5.0,1
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-115,FanDuel,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-116,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-130,BetMGM,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-111,FanDuel,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-110,DraftKings,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Points,20.5,-105,BetMGM,UNDER,,,
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,16.5,-114,DraftKings,OVER,,17.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,16.5,-125,BetMGM,OVER,,17.0,1
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,16.5,-111,DraftKings,UNDER,,17.0,0
Reed Sheppard,Houston Rockets,Los Angeles Lakers,Points,16.5,-109,BetMGM,UNDER,,17.0,0
Bronny James,Los Angeles Lakers,Houston Rockets,Points,1.5,-106,DraftKings,OVER,,5.0,1
Bronny James,Los Angeles Lakers,Houston Rockets,Points,0.5,100,BetMGM,OVER,,5.0,1
Bronny James,Los Angeles Lakers,Houston Rockets,Points,1.5,-120,DraftKings,UNDER,,5.0,0
Bronny James,Los Angeles Lakers,Houston Rockets,Points,0.5,-134,BetMGM,UNDER,,5.0,0
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,4.5,-139,DraftKings,OVER,,2.0,0
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,5.5,-103,BetMGM,OVER,,2.0,0
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,4.5,109,DraftKings,UNDER,,2.0,1
Jake LaRavia,Los Angeles Lakers,Houston Rockets,Points,5.5,-134,BetMGM,UNDER,,2.0,1
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,8.5,-128,FanDuel,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,8.5,-135,DraftKings,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,8.5,-130,BetMGM,OVER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,8.5,100,FanDuel,UNDER,,,
Alperen Sengun,Houston Rockets,Los Angeles Lakers,Rebounds,8.5,103,DraftKings,UNDER,,,
