Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-104,DraftKings,OVER,,4.0,1
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-122,DraftKings,UNDER,,4.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-125,DraftKings,OVER,,4.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Points,11.5,-102,DraftKings,UNDER,,4.0,1
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,5.5,-120,DraftKings,OVER,,1.0,0
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,5.5,-107,DraftKings,UNDER,,1.0,1
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-105,DraftKings,OVER,,4.0,0
Ausar Thompson,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-122,DraftKings,UNDER,,4.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,18.5,-115,DraftKings,OVER,,24.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,18.5,-115,FanDuel,OVER,,24.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,18.5,-111,DraftKings,UNDER,,24.0,0
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,18.5,-111,FanDuel,UNDER,,24.0,0
Sam Merrill,Cleveland Cavaliers,Detroit Pistons,Points,5.5,-104,DraftKings,OVER,,6.0,1
Sam Merrill,Cleveland Cavaliers,Detroit Pistons,Points,5.5,-123,DraftKings,UNDER,,6.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-107,DraftKings,OVER,,19.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-113,FanDuel,OVER,,19.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-120,DraftKings,UNDER,,19.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-113,FanDuel,UNDER,,19.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-109,DraftKings,OVER,,17.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,14.5,-118,FanDuel,OVER,,17.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-117,DraftKings,UNDER,,17.0,0
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,14.5,-108,FanDuel,UNDER,,17.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,18.5,-105,DraftKings,OVER,,16.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-125,FanDuel,OVER,,16.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,18.5,-122,DraftKings,UNDER,,16.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-102,FanDuel,UNDER,,16.0,1
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,3.5,-117,DraftKings,OVER,,0.0,0
Dean Wade,Cleveland Cavaliers,Detroit Pistons,Points,3.5,-109,DraftKings,UNDER,,0.0,1
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-112,DraftKings,OVER,,1.0,0
Duncan Robinson,Detroit Pistons,Cleveland Cavaliers,Rebounds,2.5,-117,DraftKings,UNDER,,1.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,9.5,-137,DraftKings,OVER,,2.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,9.5,-140,FanDuel,OVER,,2.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,9.5,104,DraftKings,UNDER,,2.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Rebounds,9.5,110,FanDuel,UNDER,,2.0,1
