Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Max Strus,Cleveland Cavaliers,Detroit Pistons,Points,8.5,-114,DraftKings,OVER,,7.0,0
Max Strus,Cleveland Cavaliers,Detroit Pistons,Points,8.5,-132,BetMGM,OVER,,7.0,0
Max Strus,Cleveland Cavaliers,Detroit Pistons,Points,8.5,-112,DraftKings,UNDER,,7.0,1
Max Strus,Cleveland Cavaliers,Detroit Pistons,Points,8.5,-103,BetMGM,UNDER,,7.0,1
Dennis Schroder,Cleveland Cavaliers,Detroit Pistons,Points,6.5,103,DraftKings,OVER,,,
Dennis Schroder,Cleveland Cavaliers,Detroit Pistons,Points,6.5,-131,DraftKings,UNDER,,,
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,7.5,-106,DraftKings,OVER,,3.0,0
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,7.5,100,BetMGM,OVER,,3.0,0
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,7.5,-120,DraftKings,UNDER,,3.0,1
Jaylon Tyson,Cleveland Cavaliers,Detroit Pistons,Points,7.5,-136,BetMGM,UNDER,,3.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-113,FanDuel,OVER,,21.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-120,DraftKings,OVER,,21.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,18.5,-104,BetMGM,OVER,,21.0,1
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-113,FanDuel,UNDER,,21.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,17.5,-106,DraftKings,UNDER,,21.0,0
Tobias Harris,Detroit Pistons,Cleveland Cavaliers,Points,18.5,-132,BetMGM,UNDER,,21.0,0
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-118,DraftKings,OVER,,4.0,1
Isaiah Stewart,Detroit Pistons,Cleveland Cavaliers,Points,3.5,-108,DraftKings,UNDER,,4.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-113,FanDuel,OVER,,27.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-109,DraftKings,OVER,,27.0,1
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-106,BetMGM,OVER,,27.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-113,FanDuel,UNDER,,27.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,26.5,-116,DraftKings,UNDER,,27.0,0
Cade Cunningham,Detroit Pistons,Cleveland Cavaliers,Points,27.5,-129,BetMGM,UNDER,,27.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-102,FanDuel,OVER,,11.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-107,DraftKings,OVER,,11.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-113,BetMGM,OVER,,11.0,0
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-125,FanDuel,UNDER,,11.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-120,DraftKings,UNDER,,11.0,1
Jalen Duren,Detroit Pistons,Cleveland Cavaliers,Points,14.5,-120,BetMGM,UNDER,,11.0,1
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Points,9.5,-128,DraftKings,OVER,,2.0,0
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Points,10.5,-103,BetMGM,OVER,,2.0,0
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Points,9.5,100,DraftKings,UNDER,,2.0,1
Daniss Jenkins,Detroit Pistons,Cleveland Cavaliers,Points,10.5,-134,BetMGM,UNDER,,2.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,19.5,-104,DraftKings,OVER,,19.0,0
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,19.5,-118,BetMGM,OVER,,19.0,0
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,19.5,-123,DraftKings,UNDER,,19.0,1
James Harden,Cleveland Cavaliers,Detroit Pistons,Points,19.5,-115,BetMGM,UNDER,,19.0,1
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-126,DraftKings,OVER,,13.0,0
Evan Mobley,Cleveland Cavaliers,Detroit Pistons,Points,15.5,-107,BetMGM,OVER,,13.0,0
