Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Dennis Schroder,Cleveland Cavaliers,New York Knicks,Points,6.5,-102,DraftKings,OVER,,,
Dennis Schroder,Cleveland Cavaliers,New York Knicks,Points,6.5,-125,DraftKings,UNDER,,,
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Points,4.5,-111,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Points,4.5,-115,DraftKings,UNDER,,4.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,27.5,-116,DraftKings,OVER,,19.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,27.5,-106,FanDuel,OVER,,19.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,27.5,-109,DraftKings,UNDER,,19.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,27.5,-120,FanDuel,UNDER,,19.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,17.5,-119,DraftKings,OVER,,18.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,17.5,-113,FanDuel,OVER,,18.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,17.5,-107,DraftKings,UNDER,,18.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,17.5,-113,FanDuel,UNDER,,18.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Points,8.5,105,DraftKings,OVER,,4.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Points,8.5,-133,DraftKings,UNDER,,4.0,1
Landry Shamet,New York Knicks,Cleveland Cavaliers,Points,5.5,-115,DraftKings,OVER,,0.0,0
Landry Shamet,New York Knicks,Cleveland Cavaliers,Points,5.5,-110,DraftKings,UNDER,,0.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,-103,DraftKings,OVER,,26.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-125,FanDuel,OVER,,26.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,27.5,-123,DraftKings,UNDER,,26.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-102,FanDuel,UNDER,,26.0,1
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Points,11.5,-125,DraftKings,OVER,,13.0,1
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Points,11.5,-102,DraftKings,UNDER,,13.0,0
Miles McBride,New York Knicks,Cleveland Cavaliers,Points,5.5,-133,DraftKings,OVER,,5.0,0
Miles McBride,New York Knicks,Cleveland Cavaliers,Points,5.5,104,DraftKings,UNDER,,5.0,1
Max Strus,Cleveland Cavaliers,New York Knicks,Points,8.5,-129,DraftKings,OVER,,5.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Points,8.5,102,DraftKings,UNDER,,5.0,1
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Rebounds,6.5,-112,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Rebounds,6.5,-118,DraftKings,UNDER,,4.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,11.5,-109,DraftKings,OVER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,11.5,-113,FanDuel,OVER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,11.5,-121,DraftKings,UNDER,,13.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,11.5,-113,FanDuel,UNDER,,13.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-108,DraftKings,OVER,,4.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-122,DraftKings,UNDER,,4.0,1
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,122,DraftKings,OVER,,3.0,0
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,-161,DraftKings,UNDER,,3.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,130,DraftKings,OVER,,3.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,136,FanDuel,OVER,,3.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,-172,DraftKings,UNDER,,3.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,-174,FanDuel,UNDER,,3.0,1
Sam Merrill,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,-143,DraftKings,OVER,,0.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,109,DraftKings,UNDER,,0.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-102,DraftKings,OVER,,4.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,104,FanDuel,OVER,,4.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-129,DraftKings,UNDER,,4.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-132,FanDuel,UNDER,,4.0,1
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Rebounds,7.5,-115,DraftKings,OVER,,10.0,1
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Rebounds,7.5,-114,DraftKings,UNDER,,10.0,0
Dennis Schroder,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,103,DraftKings,OVER,,,
Dennis Schroder,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,-136,DraftKings,UNDER,,,
Dean Wade,Cleveland Cavaliers,New York Knicks,Rebounds,3.5,-159,DraftKings,OVER,,3.0,0
Dean Wade,Cleveland Cavaliers,New York Knicks,Rebounds,3.5,120,DraftKings,UNDER,,3.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Assists,4.5,-151,DraftKings,OVER,,1.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Assists,4.5,-148,FanDuel,OVER,,1.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Assists,4.5,115,DraftKings,UNDER,,1.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Assists,4.5,116,FanDuel,UNDER,,1.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Assists,6.5,111,DraftKings,OVER,,2.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Assists,6.5,126,FanDuel,OVER,,2.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Assists,6.5,-147,DraftKings,UNDER,,2.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Assists,6.5,-162,FanDuel,UNDER,,2.0,1
Sam Merrill,Cleveland Cavaliers,New York Knicks,Assists,1.5,132,DraftKings,OVER,,0.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Assists,1.5,-175,DraftKings,UNDER,,0.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Assists,6.5,-112,DraftKings,OVER,,14.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Assists,6.5,102,FanDuel,OVER,,14.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Assists,6.5,-118,DraftKings,UNDER,,14.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Assists,6.5,-130,FanDuel,UNDER,,14.0,0
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Assists,2.5,-108,DraftKings,OVER,,3.0,1
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Assists,2.5,-122,DraftKings,UNDER,,3.0,0
Miles McBride,New York Knicks,Cleveland Cavaliers,Assists,1.5,154,DraftKings,OVER,,3.0,1
Miles McBride,New York Knicks,Cleveland Cavaliers,Assists,1.5,-204,DraftKings,UNDER,,3.0,0
Josh Hart,New York Knicks,Cleveland Cavaliers,Assists,4.5,116,DraftKings,OVER,,7.0,1
Josh Hart,New York Knicks,Cleveland Cavaliers,Assists,4.5,-153,DraftKings,UNDER,,7.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Assists,1.5,-154,DraftKings,OVER,,3.0,1
Max Strus,Cleveland Cavaliers,New York Knicks,Assists,1.5,117,DraftKings,UNDER,,3.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Assists,3.5,-148,DraftKings,OVER,,1.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Assists,3.5,-140,FanDuel,OVER,,1.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Assists,3.5,112,DraftKings,UNDER,,1.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Assists,3.5,110,FanDuel,UNDER,,1.0,1
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Assists,0.5,101,DraftKings,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Assists,0.5,-133,DraftKings,UNDER,,0.0,1
Josh Hart,New York Knicks,Cleveland Cavaliers,3-Pointers,1.5,-122,DraftKings,OVER,,5.0,1
Josh Hart,New York Knicks,Cleveland Cavaliers,3-Pointers,1.5,-108,DraftKings,UNDER,,5.0,0
OG Anunoby,New York Knicks,Cleveland Cavaliers,3-Pointers,2.5,131,DraftKings,OVER,,2.0,0
OG Anunoby,New York Knicks,Cleveland Cavaliers,3-Pointers,2.5,150,FanDuel,OVER,,2.0,0
OG Anunoby,New York Knicks,Cleveland Cavaliers,3-Pointers,2.5,-173,DraftKings,UNDER,,2.0,1
