Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
De'Aaron Fox,San Antonio Spurs,Oklahoma City Thunder,Points,14.5,-115,FanDuel,OVER,,9.0,0
De'Aaron Fox,San Antonio Spurs,Oklahoma City Thunder,Points,14.5,-119,DraftKings,OVER,,9.0,0
De'Aaron Fox,San Antonio Spurs,Oklahoma City Thunder,Points,14.5,-111,FanDuel,UNDER,,9.0,1
De'Aaron Fox,San Antonio Spurs,Oklahoma City Thunder,Points,14.5,-107,DraftKings,UNDER,,9.0,1
Dylan Harper,San Antonio Spurs,Oklahoma City Thunder,Points,9.5,-113,DraftKings,OVER,,5.0,0
Dylan Harper,San Antonio Spurs,Oklahoma City Thunder,Points,9.5,-113,DraftKings,UNDER,,5.0,1
Keldon Johnson,San Antonio Spurs,Oklahoma City Thunder,Points,6.5,102,DraftKings,OVER,,15.0,1
Keldon Johnson,San Antonio Spurs,Oklahoma City Thunder,Points,6.5,-130,DraftKings,UNDER,,15.0,0
Alex Caruso,Oklahoma City Thunder,San Antonio Spurs,Points,9.5,-104,DraftKings,OVER,,22.0,1
Alex Caruso,Oklahoma City Thunder,San Antonio Spurs,Points,9.5,-122,DraftKings,UNDER,,22.0,0
Jaylin Williams,Oklahoma City Thunder,San Antonio Spurs,Points,5.5,-117,DraftKings,OVER,,3.0,0
Jaylin Williams,Oklahoma City Thunder,San Antonio Spurs,Points,5.5,-109,DraftKings,UNDER,,3.0,1
Jared McCain,Oklahoma City Thunder,San Antonio Spurs,Points,14.5,-103,DraftKings,OVER,,20.0,1
Jared McCain,Oklahoma City Thunder,San Antonio Spurs,Points,14.5,-124,DraftKings,UNDER,,20.0,0
Luke Kornet,San Antonio Spurs,Oklahoma City Thunder,Points,2.5,-115,DraftKings,OVER,,0.0,0
Luke Kornet,San Antonio Spurs,Oklahoma City Thunder,Points,2.5,-111,DraftKings,UNDER,,0.0,1
Jalen Williams,Oklahoma City Thunder,San Antonio Spurs,Points,13.5,-102,FanDuel,OVER,,,
Jalen Williams,Oklahoma City Thunder,San Antonio Spurs,Points,13.5,-111,DraftKings,OVER,,,
Jalen Williams,Oklahoma City Thunder,San Antonio Spurs,Points,13.5,-125,FanDuel,UNDER,,,
Jalen Williams,Oklahoma City Thunder,San Antonio Spurs,Points,13.5,-115,DraftKings,UNDER,,,
Luguentz Dort,Oklahoma City Thunder,San Antonio Spurs,Points,5.5,100,DraftKings,OVER,,7.0,1
Luguentz Dort,Oklahoma City Thunder,San Antonio Spurs,Points,5.5,-128,DraftKings,UNDER,,7.0,0
Victor Wembanyama,San Antonio Spurs,Oklahoma City Thunder,Points,25.5,-125,FanDuel,OVER,,20.0,0
Victor Wembanyama,San Antonio Spurs,Oklahoma City Thunder,Points,26.5,-107,DraftKings,OVER,,20.0,0
Victor Wembanyama,San Antonio Spurs,Oklahoma City Thunder,Points,25.5,-102,FanDuel,UNDER,,20.0,1
Victor Wembanyama,San Antonio Spurs,Oklahoma City Thunder,Points,26.5,-119,DraftKings,UNDER,,20.0,1
Stephon Castle,San Antonio Spurs,Oklahoma City Thunder,Rebounds,5.5,112,FanDuel,OVER,,5.0,0
Stephon Castle,San Antonio Spurs,Oklahoma City Thunder,Rebounds,5.5,104,DraftKings,OVER,,5.0,0
Stephon Castle,San Antonio Spurs,Oklahoma City Thunder,Rebounds,5.5,-142,FanDuel,UNDER,,5.0,1
