Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Robert Williams III,Portland Trail Blazers,San Antonio Spurs,Points,5.5,-109,DraftKings,OVER,,,
Robert Williams III,Portland Trail Blazers,San Antonio Spurs,Points,5.5,-117,DraftKings,UNDER,,,
Dylan Harper,San Antonio Spurs,Portland Trail Blazers,Points,8.5,-125,DraftKings,OVER,,6.0,0
Dylan Harper,San Antonio Spurs,Portland Trail Blazers,Points,8.5,-136,BetMGM,OVER,,6.0,0
Dylan Harper,San Antonio Spurs,Portland Trail Blazers,Points,8.5,-102,DraftKings,UNDER,,6.0,1
Dylan Harper,San Antonio Spurs,Portland Trail Blazers,Points,8.5,100,BetMGM,UNDER,,6.0,1
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,100,FanDuel,OVER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-105,DraftKings,OVER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-130,BetMGM,OVER,,17.0,0
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-128,FanDuel,UNDER,,17.0,1
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-121,DraftKings,UNDER,,17.0,1
De'Aaron Fox,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-105,BetMGM,UNDER,,17.0,1
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,22.5,-115,FanDuel,OVER,,30.0,1
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,23.5,-111,DraftKings,OVER,,30.0,1
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,22.5,-130,BetMGM,OVER,,30.0,1
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,22.5,-111,FanDuel,UNDER,,30.0,0
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,23.5,-115,DraftKings,UNDER,,30.0,0
Deni Avdija,Portland Trail Blazers,San Antonio Spurs,Points,22.5,-105,BetMGM,UNDER,,30.0,0
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-111,FanDuel,OVER,,9.0,0
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-117,DraftKings,OVER,,9.0,0
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-124,BetMGM,OVER,,9.0,0
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-115,FanDuel,UNDER,,9.0,1
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-109,DraftKings,UNDER,,9.0,1
Jrue Holiday,Portland Trail Blazers,San Antonio Spurs,Points,15.5,-109,BetMGM,UNDER,,9.0,1
Keldon Johnson,San Antonio Spurs,Portland Trail Blazers,Points,10.5,-112,DraftKings,OVER,,3.0,0
Keldon Johnson,San Antonio Spurs,Portland Trail Blazers,Points,10.5,-130,BetMGM,OVER,,3.0,0
Keldon Johnson,San Antonio Spurs,Portland Trail Blazers,Points,10.5,-114,DraftKings,UNDER,,3.0,1
Keldon Johnson,San Antonio Spurs,Portland Trail Blazers,Points,10.5,-105,BetMGM,UNDER,,3.0,1
Devin Vassell,San Antonio Spurs,Portland Trail Blazers,Points,12.5,-106,DraftKings,OVER,,15.0,1
Devin Vassell,San Antonio Spurs,Portland Trail Blazers,Points,12.5,-109,BetMGM,OVER,,15.0,1
Devin Vassell,San Antonio Spurs,Portland Trail Blazers,Points,12.5,-121,DraftKings,UNDER,,15.0,0
Devin Vassell,San Antonio Spurs,Portland Trail Blazers,Points,12.5,-125,BetMGM,UNDER,,15.0,0
Stephon Castle,San Antonio Spurs,Portland Trail Blazers,Points,17.5,100,FanDuel,OVER,,17.0,0
Stephon Castle,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-104,DraftKings,OVER,,17.0,0
Stephon Castle,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-107,BetMGM,OVER,,17.0,0
Stephon Castle,San Antonio Spurs,Portland Trail Blazers,Points,17.5,-128,FanDuel,UNDER,,17.0,1
