Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Adem Bona,Philadelphia 76ers,Boston Celtics,Points,4.5,102,DraftKings,OVER,,4.0,0
Adem Bona,Philadelphia 76ers,Boston Celtics,Points,4.5,100,BetMGM,OVER,,4.0,0
Adem Bona,Philadelphia 76ers,Boston Celtics,Points,4.5,-130,DraftKings,UNDER,,4.0,1
Adem Bona,Philadelphia 76ers,Boston Celtics,Points,4.5,-136,BetMGM,UNDER,,4.0,1
Neemias Queta,Boston Celtics,Philadelphia 76ers,Points,8.5,101,DraftKings,OVER,,9.0,1
Neemias Queta,Boston Celtics,Philadelphia 76ers,Points,8.5,-120,BetMGM,OVER,,9.0,1
Neemias Queta,Boston Celtics,Philadelphia 76ers,Points,8.5,-129,DraftKings,UNDER,,9.0,0
Neemias Queta,Boston Celtics,Philadelphia 76ers,Points,8.5,-114,BetMGM,UNDER,,9.0,0
Andre Drummond,Philadelphia 76ers,Boston Celtics,Points,6.5,-124,DraftKings,OVER,,2.0,0
Andre Drummond,Philadelphia 76ers,Boston Celtics,Points,6.5,-114,BetMGM,OVER,,2.0,0
Andre Drummond,Philadelphia 76ers,Boston Celtics,Points,6.5,-103,DraftKings,UNDER,,2.0,1
Andre Drummond,Philadelphia 76ers,Boston Celtics,Points,6.5,-120,BetMGM,UNDER,,2.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-111,FanDuel,OVER,,16.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-105,DraftKings,OVER,,16.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-127,BetMGM,OVER,,16.0,0
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-115,FanDuel,UNDER,,16.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-121,DraftKings,UNDER,,16.0,1
Paul George,Philadelphia 76ers,Boston Celtics,Points,16.5,-108,BetMGM,UNDER,,16.0,1
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-118,FanDuel,OVER,,20.0,0
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-110,DraftKings,OVER,,20.0,0
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-118,BetMGM,OVER,,20.0,0
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-108,FanDuel,UNDER,,20.0,1
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-116,DraftKings,UNDER,,20.0,1
Jaylen Brown,Boston Celtics,Philadelphia 76ers,Points,26.5,-115,BetMGM,UNDER,,20.0,1
Joel Embiid,Philadelphia 76ers,Boston Celtics,Points,18.5,-121,DraftKings,OVER,,26.0,1
Joel Embiid,Philadelphia 76ers,Boston Celtics,Points,19.5,-112,BetMGM,OVER,,26.0,1
Joel Embiid,Philadelphia 76ers,Boston Celtics,Points,18.5,-105,DraftKings,UNDER,,26.0,0
Joel Embiid,Philadelphia 76ers,Boston Celtics,Points,19.5,-122,BetMGM,UNDER,,26.0,0
Sam Hauser,Boston Celtics,Philadelphia 76ers,Points,7.5,-118,DraftKings,OVER,,6.0,0
Sam Hauser,Boston Celtics,Philadelphia 76ers,Points,7.5,-124,BetMGM,OVER,,6.0,0
Sam Hauser,Boston Celtics,Philadelphia 76ers,Points,7.5,-108,DraftKings,UNDER,,6.0,1
Sam Hauser,Boston Celtics,Philadelphia 76ers,Points,7.5,-110,BetMGM,UNDER,,6.0,1
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,6.5,101,DraftKings,OVER,,12.0,1
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,5.5,-132,BetMGM,OVER,,12.0,1
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,6.5,-129,DraftKings,UNDER,,12.0,0
Quentin Grimes,Philadelphia 76ers,Boston Celtics,Points,5.5,-104,BetMGM,UNDER,,12.0,0
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,23.5,-106,FanDuel,OVER,,30.0,1
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,22.5,-124,DraftKings,OVER,,30.0,1
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,22.5,-120,BetMGM,OVER,,30.0,1
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,23.5,-120,FanDuel,UNDER,,30.0,0
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,22.5,-103,DraftKings,UNDER,,30.0,0
Jayson Tatum,Boston Celtics,Philadelphia 76ers,Points,22.5,-113,BetMGM,UNDER,,30.0,0
Payton Pritchard,Boston Celtics,Philadelphia 76ers,Points,12.5,-113,DraftKings,OVER,,32.0,1
Payton Pritchard,Boston Celtics,Philadelphia 76ers,Points,12.5,-121,BetMGM,OVER,,32.0,1
Payton Pritchard,Boston Celtics,Philadelphia 76ers,Points,12.5,-113,DraftKings,UNDER,,32.0,0
Payton Pritchard,Boston Celtics,Philadelphia 76ers,Points,12.5,-113,BetMGM,UNDER,,32.0,0
Adem Bona,Philadelphia 76ers,Boston Celtics,Rebounds,4.5,127,DraftKings,OVER,,0.0,0
Adem Bona,Philadelphia 76ers,Boston Celtics,Rebounds,3.5,-150,BetMGM,OVER,,0.0,0
Adem Bona,Philadelphia 76ers,Boston Celtics,Rebounds,4.5,-168,DraftKings,UNDER,,0.0,1
Adem Bona,Philadelphia 76ers,Boston Celtics,Rebounds,3.5,110,BetMGM,UNDER,,0.0,1
Andre Drummond,Philadelphia 76ers,Boston Celtics,Rebounds,7.5,-129,DraftKings,OVER,,0.0,0
Andre Drummond,Philadelphia 76ers,Boston Celtics,Rebounds,7.5,-143,BetMGM,OVER,,0.0,0
Andre Drummond,Philadelphia 76ers,Boston Celtics,Rebounds,7.5,-102,DraftKings,UNDER,,0.0,1
Andre Drummond,Philadelphia 76ers,Boston Celtics,Rebounds,7.5,107,BetMGM,UNDER,,0.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Rebounds,4.5,134,FanDuel,OVER,,6.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Rebounds,3.5,-155,DraftKings,OVER,,6.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Rebounds,3.5,-162,BetMGM,OVER,,6.0,1
Derrick White,Boston Celtics,Philadelphia 76ers,Rebounds,4.5,-172,FanDuel,UNDER,,6.0,0
Derrick White,Boston Celtics,Philadelphia 76ers,Rebounds,3.5,117,DraftKings,UNDER,,6.0,0
