Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Jordan Clarkson,New York Knicks,Philadelphia 76ers,Points,6.5,-106,DraftKings,OVER,,4.0,0
Jordan Clarkson,New York Knicks,Philadelphia 76ers,Points,6.5,-120,DraftKings,UNDER,,4.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-106,FanDuel,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-113,DraftKings,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-117,BetMGM,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-125,FanDuel,UNDER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-113,DraftKings,UNDER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Points,16.5,-117,BetMGM,UNDER,,,
Josh Hart,New York Knicks,Philadelphia 76ers,Points,12.5,-115,DraftKings,OVER,,12.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,12.5,-122,BetMGM,OVER,,12.0,0
Josh Hart,New York Knicks,Philadelphia 76ers,Points,12.5,-111,DraftKings,UNDER,,12.0,1
Josh Hart,New York Knicks,Philadelphia 76ers,Points,12.5,-112,BetMGM,UNDER,,12.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,11.5,-110,DraftKings,OVER,,22.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,11.5,-127,BetMGM,OVER,,22.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,11.5,-116,DraftKings,UNDER,,22.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Points,11.5,-107,BetMGM,UNDER,,22.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-113,FanDuel,OVER,,15.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-104,DraftKings,OVER,,15.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-108,BetMGM,OVER,,15.0,0
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-113,FanDuel,UNDER,,15.0,1
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-123,DraftKings,UNDER,,15.0,1
Paul George,Philadelphia 76ers,New York Knicks,Points,17.5,-125,BetMGM,UNDER,,15.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-122,DraftKings,OVER,,6.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-113,BetMGM,OVER,,6.0,1
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-105,DraftKings,UNDER,,6.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Points,4.5,-121,BetMGM,UNDER,,6.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,14.5,-106,DraftKings,OVER,,23.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,14.5,-108,BetMGM,OVER,,23.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,14.5,-121,DraftKings,UNDER,,23.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Points,14.5,-127,BetMGM,UNDER,,23.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-108,FanDuel,OVER,,18.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-114,DraftKings,OVER,,18.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-108,BetMGM,OVER,,18.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-118,FanDuel,UNDER,,18.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-111,DraftKings,UNDER,,18.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Points,25.5,-127,BetMGM,UNDER,,18.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-106,FanDuel,OVER,,33.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-107,DraftKings,OVER,,33.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-117,BetMGM,OVER,,33.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-120,FanDuel,UNDER,,33.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-119,DraftKings,UNDER,,33.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Points,26.5,-117,BetMGM,UNDER,,33.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,12.5,-117,DraftKings,OVER,,11.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,12.5,-129,BetMGM,OVER,,11.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,12.5,-109,DraftKings,UNDER,,11.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Points,12.5,-106,BetMGM,UNDER,,11.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,110,FanDuel,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,119,DraftKings,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-109,BetMGM,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-146,FanDuel,UNDER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-156,DraftKings,UNDER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Rebounds,5.5,-125,BetMGM,UNDER,,,
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,106,FanDuel,OVER,,12.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-101,DraftKings,OVER,,12.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-120,BetMGM,OVER,,12.0,1
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-136,FanDuel,UNDER,,12.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-130,DraftKings,UNDER,,12.0,0
Karl-Anthony Towns,New York Knicks,Philadelphia 76ers,Rebounds,11.5,-114,BetMGM,UNDER,,12.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,-140,FanDuel,OVER,,3.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,-153,DraftKings,OVER,,3.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,-136,BetMGM,OVER,,3.0,0
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,110,FanDuel,UNDER,,3.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,116,DraftKings,UNDER,,3.0,1
Mikal Bridges,New York Knicks,Philadelphia 76ers,Rebounds,3.5,100,BetMGM,UNDER,,3.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,7.5,-128,FanDuel,OVER,,6.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,7.5,-126,DraftKings,OVER,,6.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-104,BetMGM,OVER,,6.0,0
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,7.5,100,FanDuel,UNDER,,6.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,7.5,-104,DraftKings,UNDER,,6.0,1
Joel Embiid,Philadelphia 76ers,New York Knicks,Rebounds,8.5,-132,BetMGM,UNDER,,6.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-103,DraftKings,OVER,,8.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-107,BetMGM,OVER,,8.0,1
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-127,DraftKings,UNDER,,8.0,0
Kelly Oubre Jr.,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-127,BetMGM,UNDER,,8.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-110,DraftKings,OVER,,0.0,0
Miles McBride,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-120,DraftKings,UNDER,,0.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,4.5,-155,DraftKings,OVER,,7.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,108,BetMGM,OVER,,7.0,1
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,4.5,117,DraftKings,UNDER,,7.0,0
VJ Edgecombe,Philadelphia 76ers,New York Knicks,Rebounds,5.5,-148,BetMGM,UNDER,,7.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,7.5,103,DraftKings,OVER,,6.0,0
Mitchell Robinson,New York Knicks,Philadelphia 76ers,Rebounds,7.5,-135,DraftKings,UNDER,,6.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,3.5,130,FanDuel,OVER,,5.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,3.5,127,DraftKings,OVER,,5.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,-180,BetMGM,OVER,,5.0,1
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,3.5,-166,FanDuel,UNDER,,5.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,3.5,-169,DraftKings,UNDER,,5.0,0
Jalen Brunson,New York Knicks,Philadelphia 76ers,Rebounds,2.5,130,BetMGM,UNDER,,5.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-112,DraftKings,OVER,,2.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-121,BetMGM,OVER,,2.0,0
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-118,DraftKings,UNDER,,2.0,1
Quentin Grimes,Philadelphia 76ers,New York Knicks,Rebounds,2.5,-113,BetMGM,UNDER,,2.0,1
OG Anunoby,New York Knicks,Philadelphia 76ers,Assists,1.5,102,FanDuel,OVER,,,
OG Anunoby,New York Knicks,Philadelphia 76ers,Assists,1.5,-140,DraftKings,OVER,,,
