Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Points,4.5,-115,DraftKings,OVER,,4.0,0
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Points,4.5,-111,DraftKings,UNDER,,4.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-120,FanDuel,OVER,,38.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-118,DraftKings,OVER,,38.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-106,FanDuel,UNDER,,38.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Points,26.5,-108,DraftKings,UNDER,,38.0,0
Miles McBride,New York Knicks,Cleveland Cavaliers,Points,7.5,-119,DraftKings,OVER,,0.0,0
Miles McBride,New York Knicks,Cleveland Cavaliers,Points,7.5,-107,DraftKings,UNDER,,0.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-108,FanDuel,OVER,,29.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-118,DraftKings,OVER,,29.0,1
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-118,FanDuel,UNDER,,29.0,0
Donovan Mitchell,Cleveland Cavaliers,New York Knicks,Points,26.5,-108,DraftKings,UNDER,,29.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,18.5,104,FanDuel,OVER,,13.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,18.5,-104,DraftKings,OVER,,13.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,18.5,-132,FanDuel,UNDER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Points,18.5,-123,DraftKings,UNDER,,13.0,1
Dean Wade,Cleveland Cavaliers,New York Knicks,Points,3.5,-110,DraftKings,OVER,,10.0,1
Dean Wade,Cleveland Cavaliers,New York Knicks,Points,3.5,-116,DraftKings,UNDER,,10.0,0
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Points,13.5,100,FanDuel,OVER,,18.0,1
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Points,13.5,-103,DraftKings,OVER,,18.0,1
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Points,13.5,-128,FanDuel,UNDER,,18.0,0
Mikal Bridges,New York Knicks,Cleveland Cavaliers,Points,13.5,-124,DraftKings,UNDER,,18.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Points,9.5,-111,DraftKings,OVER,,8.0,0
Max Strus,Cleveland Cavaliers,New York Knicks,Points,9.5,-115,DraftKings,UNDER,,8.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Points,18.5,-122,FanDuel,OVER,,15.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Points,19.5,-102,DraftKings,OVER,,15.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Points,18.5,-104,FanDuel,UNDER,,15.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Points,19.5,-125,DraftKings,UNDER,,15.0,1
OG Anunoby,New York Knicks,Cleveland Cavaliers,Points,15.5,-104,FanDuel,OVER,,13.0,0
OG Anunoby,New York Knicks,Cleveland Cavaliers,Points,15.5,-121,DraftKings,OVER,,13.0,0
OG Anunoby,New York Knicks,Cleveland Cavaliers,Points,15.5,-122,FanDuel,UNDER,,13.0,1
OG Anunoby,New York Knicks,Cleveland Cavaliers,Points,15.5,-105,DraftKings,UNDER,,13.0,1
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Rebounds,7.5,103,DraftKings,OVER,,6.0,0
Mitchell Robinson,New York Knicks,Cleveland Cavaliers,Rebounds,7.5,-136,DraftKings,UNDER,,6.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-104,FanDuel,OVER,,4.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-125,DraftKings,OVER,,4.0,0
James Harden,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-122,FanDuel,UNDER,,4.0,1
James Harden,Cleveland Cavaliers,New York Knicks,Rebounds,4.5,-105,DraftKings,UNDER,,4.0,1
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Rebounds,7.5,-122,DraftKings,OVER,,7.0,0
Jarrett Allen,Cleveland Cavaliers,New York Knicks,Rebounds,7.5,-108,DraftKings,UNDER,,7.0,1
Josh Hart,New York Knicks,Cleveland Cavaliers,Rebounds,7.5,-145,DraftKings,OVER,,7.0,0
Josh Hart,New York Knicks,Cleveland Cavaliers,Rebounds,7.5,110,DraftKings,UNDER,,7.0,1
Sam Merrill,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,-120,DraftKings,OVER,,1.0,0
Sam Merrill,Cleveland Cavaliers,New York Knicks,Rebounds,1.5,-109,DraftKings,UNDER,,1.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,130,FanDuel,OVER,,5.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,128,DraftKings,OVER,,5.0,1
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,-166,FanDuel,UNDER,,5.0,0
Jalen Brunson,New York Knicks,Cleveland Cavaliers,Rebounds,3.5,-170,DraftKings,UNDER,,5.0,0
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,10.5,-142,FanDuel,OVER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,10.5,-139,DraftKings,OVER,,13.0,1
Karl-Anthony Towns,New York Knicks,Cleveland Cavaliers,Rebounds,10.5,112,FanDuel,UNDER,,13.0,0
