Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-115,FanDuel,OVER,,32.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-120,DraftKings,OVER,,32.0,1
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-111,FanDuel,UNDER,,32.0,0
Stephon Castle,San Antonio Spurs,Minnesota Timberwolves,Points,16.5,-107,DraftKings,UNDER,,32.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Points,6.5,-103,DraftKings,OVER,,0.0,0
Rudy Gobert,Minnesota Timberwolves,San Antonio Spurs,Points,6.5,-124,DraftKings,UNDER,,0.0,1
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Points,3.5,-115,DraftKings,OVER,,6.0,1
Mike Conley,Minnesota Timberwolves,San Antonio Spurs,Points,3.5,-111,DraftKings,UNDER,,6.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,106,FanDuel,OVER,,13.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,15.5,-125,DraftKings,OVER,,13.0,0
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-136,FanDuel,UNDER,,13.0,1
Jaden McDaniels,Minnesota Timberwolves,San Antonio Spurs,Points,15.5,-102,DraftKings,UNDER,,13.0,1
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,6.5,-111,DraftKings,OVER,,21.0,1
Terrence Shannon Jr.,Minnesota Timberwolves,San Antonio Spurs,Points,6.5,-115,DraftKings,UNDER,,21.0,0
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,11.5,-109,DraftKings,OVER,,15.0,1
Dylan Harper,San Antonio Spurs,Minnesota Timberwolves,Points,11.5,-117,DraftKings,UNDER,,15.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-113,FanDuel,OVER,,24.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-113,DraftKings,OVER,,24.0,0
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-115,FanDuel,UNDER,,24.0,1
Anthony Edwards,Minnesota Timberwolves,San Antonio Spurs,Points,26.5,-113,DraftKings,UNDER,,24.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-113,FanDuel,OVER,,3.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-109,DraftKings,OVER,,3.0,0
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-113,FanDuel,UNDER,,3.0,1
Julius Randle,Minnesota Timberwolves,San Antonio Spurs,Points,16.5,-117,DraftKings,UNDER,,3.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,102,DraftKings,OVER,,18.0,1
Julian Champagnie,San Antonio Spurs,Minnesota Timberwolves,Points,9.5,-131,DraftKings,UNDER,,18.0,0
