Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Sandro Mamukelashvili,Toronto Raptors,Cleveland Cavaliers,Points,5.5,-126,DraftKings,OVER,,10.0,1
Sandro Mamukelashvili,Toronto Raptors,Cleveland Cavaliers,Points,5.5,-101,DraftKings,UNDER,,10.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-110,DraftKings,OVER,,1.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,18.5,-125,FanDuel,OVER,,1.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-108,BetMGM,OVER,,1.0,0
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-116,DraftKings,UNDER,,1.0,1
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,18.5,-102,FanDuel,UNDER,,1.0,1
Brandon Ingram,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-127,BetMGM,UNDER,,1.0,1
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-120,DraftKings,OVER,,8.0,0
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-117,BetMGM,OVER,,8.0,0
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-106,DraftKings,UNDER,,8.0,1
Collin Murray-Boyles,Toronto Raptors,Cleveland Cavaliers,Points,11.5,-117,BetMGM,UNDER,,8.0,1
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,7.5,103,DraftKings,OVER,,8.0,1
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,6.5,-130,BetMGM,OVER,,8.0,1
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,7.5,-131,DraftKings,UNDER,,8.0,0
Jaylon Tyson,Cleveland Cavaliers,Toronto Raptors,Points,6.5,-105,BetMGM,UNDER,,8.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-114,DraftKings,OVER,,18.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-124,BetMGM,OVER,,18.0,1
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-112,DraftKings,UNDER,,18.0,0
Jamal Shead,Toronto Raptors,Cleveland Cavaliers,Points,6.5,-109,BetMGM,UNDER,,18.0,0
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-121,DraftKings,OVER,,25.0,1
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-118,FanDuel,OVER,,25.0,1
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-127,BetMGM,OVER,,25.0,1
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-105,DraftKings,UNDER,,25.0,0
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-108,FanDuel,UNDER,,25.0,0
RJ Barrett,Toronto Raptors,Cleveland Cavaliers,Points,19.5,-108,BetMGM,UNDER,,25.0,0
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-112,DraftKings,OVER,,23.0,1
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-115,FanDuel,OVER,,23.0,1
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-113,BetMGM,OVER,,23.0,1
Evan Mobley,Cleveland Cavaliers,Toronto Raptors,Points,16.5,-113,DraftKings,UNDER,,23.0,0
