Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-106,FanDuel,OVER,,21.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-105,DraftKings,OVER,,21.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,19.5,-130,BetMGM,OVER,,21.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-120,FanDuel,UNDER,,21.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,20.5,-121,DraftKings,UNDER,,21.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Points,19.5,-105,BetMGM,UNDER,,21.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,3.5,-146,DraftKings,OVER,,6.0,1
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,3.5,-137,BetMGM,OVER,,6.0,1
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,3.5,114,DraftKings,UNDER,,6.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Points,3.5,100,BetMGM,UNDER,,6.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,18.5,-121,DraftKings,OVER,,11.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-106,BetMGM,OVER,,11.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Points,18.5,-105,DraftKings,UNDER,,11.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Points,19.5,-129,BetMGM,UNDER,,11.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-124,DraftKings,OVER,,4.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-118,BetMGM,OVER,,4.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-103,DraftKings,UNDER,,4.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Points,12.5,-115,BetMGM,UNDER,,4.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,17.5,-115,DraftKings,OVER,,11.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,17.5,-105,BetMGM,OVER,,11.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,17.5,-111,DraftKings,UNDER,,11.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Points,17.5,-130,BetMGM,UNDER,,11.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,9.5,-111,DraftKings,OVER,,3.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,9.5,-105,BetMGM,OVER,,3.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,9.5,-115,DraftKings,UNDER,,3.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Points,9.5,-130,BetMGM,UNDER,,3.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-102,FanDuel,OVER,,29.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-105,DraftKings,OVER,,29.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-107,BetMGM,OVER,,29.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-125,FanDuel,UNDER,,29.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-121,DraftKings,UNDER,,29.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Points,16.5,-127,BetMGM,UNDER,,29.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,102,FanDuel,OVER,,14.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-116,DraftKings,OVER,,14.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-108,BetMGM,OVER,,14.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-130,FanDuel,UNDER,,14.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-110,DraftKings,UNDER,,14.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Points,11.5,-127,BetMGM,UNDER,,14.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,26.5,-113,FanDuel,OVER,,17.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,27.5,-107,DraftKings,OVER,,17.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,26.5,-125,BetMGM,OVER,,17.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,26.5,-113,FanDuel,UNDER,,17.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,27.5,-119,DraftKings,UNDER,,17.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Points,26.5,-109,BetMGM,UNDER,,17.0,1
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,-134,DraftKings,OVER,,3.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,-139,BetMGM,OVER,,3.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,105,DraftKings,UNDER,,3.0,1
Miles McBride,New York Knicks,Atlanta Hawks,Points,7.5,102,BetMGM,UNDER,,3.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,140,FanDuel,OVER,,5.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,115,DraftKings,OVER,,5.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,130,BetMGM,OVER,,5.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,-180,FanDuel,UNDER,,5.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,-151,DraftKings,UNDER,,5.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Rebounds,2.5,-180,BetMGM,UNDER,,5.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,7.5,-136,FanDuel,OVER,,5.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,7.5,-143,DraftKings,OVER,,5.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,8.5,112,BetMGM,OVER,,5.0,0
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,7.5,106,FanDuel,UNDER,,5.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,7.5,109,DraftKings,UNDER,,5.0,1
Josh Hart,New York Knicks,Atlanta Hawks,Rebounds,8.5,-155,BetMGM,UNDER,,5.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,113,DraftKings,OVER,,2.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,108,BetMGM,OVER,,2.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,-149,DraftKings,UNDER,,2.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Rebounds,4.5,-148,BetMGM,UNDER,,2.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,-147,DraftKings,OVER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,-167,BetMGM,OVER,,3.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,112,DraftKings,UNDER,,3.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Rebounds,2.5,120,BetMGM,UNDER,,3.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-120,FanDuel,OVER,,7.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-128,DraftKings,OVER,,7.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-132,BetMGM,OVER,,7.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-106,FanDuel,UNDER,,7.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-103,DraftKings,UNDER,,7.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Rebounds,6.5,-104,BetMGM,UNDER,,7.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,100,FanDuel,OVER,,8.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,109,DraftKings,OVER,,8.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,102,BetMGM,OVER,,8.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-128,FanDuel,UNDER,,8.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-144,DraftKings,UNDER,,8.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Rebounds,9.5,-137,BetMGM,UNDER,,8.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Rebounds,6.5,-110,DraftKings,OVER,,0.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Rebounds,6.5,-118,BetMGM,OVER,,0.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Rebounds,6.5,-119,DraftKings,UNDER,,0.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Rebounds,6.5,-115,BetMGM,UNDER,,0.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,108,FanDuel,OVER,,11.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,102,DraftKings,OVER,,11.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,104,BetMGM,OVER,,11.0,0
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,-138,FanDuel,UNDER,,11.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,-135,DraftKings,UNDER,,11.0,1
Karl-Anthony Towns,New York Knicks,Atlanta Hawks,Rebounds,12.5,-139,BetMGM,UNDER,,11.0,1
Miles McBride,New York Knicks,Atlanta Hawks,Rebounds,1.5,-129,DraftKings,OVER,,1.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Rebounds,1.5,-102,DraftKings,UNDER,,1.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,142,FanDuel,OVER,,2.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,2.5,-176,DraftKings,OVER,,2.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,125,BetMGM,OVER,,2.0,0
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,-184,FanDuel,UNDER,,2.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,2.5,133,DraftKings,UNDER,,2.0,1
Jalen Brunson,New York Knicks,Atlanta Hawks,Rebounds,3.5,-175,BetMGM,UNDER,,2.0,1
Miles McBride,New York Knicks,Atlanta Hawks,Assists,1.5,-110,DraftKings,OVER,,0.0,0
Miles McBride,New York Knicks,Atlanta Hawks,Assists,1.5,-120,DraftKings,UNDER,,0.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Assists,1.5,-156,DraftKings,OVER,,2.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Assists,1.5,-159,BetMGM,OVER,,2.0,1
OG Anunoby,New York Knicks,Atlanta Hawks,Assists,1.5,118,DraftKings,UNDER,,2.0,0
OG Anunoby,New York Knicks,Atlanta Hawks,Assists,1.5,116,BetMGM,UNDER,,2.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Assists,1.5,119,DraftKings,OVER,,3.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,Assists,1.5,-158,DraftKings,UNDER,,3.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Assists,2.5,-173,DraftKings,OVER,,2.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Assists,2.5,-167,BetMGM,OVER,,2.0,0
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Assists,2.5,131,DraftKings,UNDER,,2.0,1
Nickeil Alexander-Walker,Atlanta Hawks,New York Knicks,Assists,2.5,123,BetMGM,UNDER,,2.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,132,FanDuel,OVER,,3.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,123,DraftKings,OVER,,3.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,130,BetMGM,OVER,,3.0,1
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,-170,FanDuel,UNDER,,3.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,-162,DraftKings,UNDER,,3.0,0
Mikal Bridges,New York Knicks,Atlanta Hawks,Assists,2.5,-180,BetMGM,UNDER,,3.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Assists,0.5,121,DraftKings,OVER,,0.0,0
Mitchell Robinson,New York Knicks,Atlanta Hawks,Assists,0.5,-159,DraftKings,UNDER,,0.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Assists,3.5,-109,DraftKings,OVER,,0.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Assists,3.5,-110,BetMGM,OVER,,0.0,0
CJ McCollum,Atlanta Hawks,New York Knicks,Assists,3.5,-121,DraftKings,UNDER,,0.0,1
CJ McCollum,Atlanta Hawks,New York Knicks,Assists,3.5,-124,BetMGM,UNDER,,0.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,-140,FanDuel,OVER,,6.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,-144,DraftKings,OVER,,6.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,-127,BetMGM,OVER,,6.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,110,FanDuel,UNDER,,6.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,109,DraftKings,UNDER,,6.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,Assists,5.5,-107,BetMGM,UNDER,,6.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Assists,2.5,120,DraftKings,OVER,,5.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Assists,2.5,125,BetMGM,OVER,,5.0,1
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Assists,2.5,-158,DraftKings,UNDER,,5.0,0
Onyeka Okongwu,Atlanta Hawks,New York Knicks,Assists,2.5,-175,BetMGM,UNDER,,5.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,5.5,117,DraftKings,OVER,,0.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,5.5,114,BetMGM,OVER,,0.0,0
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,5.5,-154,DraftKings,UNDER,,0.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,Assists,5.5,-155,BetMGM,UNDER,,0.0,1
Jordan Clarkson,New York Knicks,Atlanta Hawks,3-Pointers,0.5,103,DraftKings,OVER,,0.0,0
Jordan Clarkson,New York Knicks,Atlanta Hawks,3-Pointers,0.5,-136,DraftKings,UNDER,,0.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,3-Pointers,0.5,118,DraftKings,OVER,,1.0,1
Dyson Daniels,Atlanta Hawks,New York Knicks,3-Pointers,0.5,-155,DraftKings,UNDER,,1.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-115,FanDuel,OVER,,2.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-103,DraftKings,OVER,,2.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-105,BetMGM,OVER,,2.0,1
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-111,FanDuel,UNDER,,2.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-128,DraftKings,UNDER,,2.0,0
Jalen Johnson,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-130,BetMGM,UNDER,,2.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,3-Pointers,0.5,-206,DraftKings,OVER,,1.0,1
Jonathan Kuminga,Atlanta Hawks,New York Knicks,3-Pointers,1.5,175,BetMGM,OVER,,1.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,3-Pointers,0.5,155,DraftKings,UNDER,,1.0,0
Jonathan Kuminga,Atlanta Hawks,New York Knicks,3-Pointers,1.5,-250,BetMGM,UNDER,,1.0,1
