Player,Team,Opponent,PropType,Line,Odds,Sportsbook,Direction,ModelProb,Actual,Hit
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,22.5,-102,DraftKings,OVER,,45.0,1
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,21.5,-128,FanDuel,OVER,,45.0,1
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,21.5,-125,BetMGM,OVER,,45.0,1
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,22.5,-125,DraftKings,UNDER,,45.0,0
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,21.5,100,FanDuel,UNDER,,45.0,0
Paolo Banchero,Orlando Magic,Detroit Pistons,Points,21.5,-109,BetMGM,UNDER,,45.0,0
Daniss Jenkins,Detroit Pistons,Orlando Magic,Points,4.5,-118,DraftKings,OVER,,6.0,1
Daniss Jenkins,Detroit Pistons,Orlando Magic,Points,4.5,-118,BetMGM,OVER,,6.0,1
Daniss Jenkins,Detroit Pistons,Orlando Magic,Points,4.5,-108,DraftKings,UNDER,,6.0,0
Daniss Jenkins,Detroit Pistons,Orlando Magic,Points,4.5,-115,BetMGM,UNDER,,6.0,0
Duncan Robinson,Detroit Pistons,Orlando Magic,Points,10.5,-101,DraftKings,OVER,,12.0,1
Duncan Robinson,Detroit Pistons,Orlando Magic,Points,10.5,-115,BetMGM,OVER,,12.0,1
Duncan Robinson,Detroit Pistons,Orlando Magic,Points,10.5,-127,DraftKings,UNDER,,12.0,0
Duncan Robinson,Detroit Pistons,Orlando Magic,Points,10.5,-117,BetMGM,UNDER,,12.0,0
Javonte Green,Detroit Pistons,Orlando Magic,Points,5.5,-135,DraftKings,OVER,,5.0,0
Javonte Green,Detroit Pistons,Orlando Magic,Points,5.5,-129,BetMGM,OVER,,5.0,0
Javonte Green,Detroit Pistons,Orlando Magic,Points,5.5,106,DraftKings,UNDER,,5.0,1
Javonte Green,Detroit Pistons,Orlando Magic,Points,5.5,-106,BetMGM,UNDER,,5.0,1
Tristan da Silva,Orlando Magic,Detroit Pistons,Points,6.5,100,DraftKings,OVER,,3.0,0
Tristan da Silva,Orlando Magic,Detroit Pistons,Points,6.5,-128,DraftKings,UNDER,,3.0,1
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,108,DraftKings,OVER,,5.0,0
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,5.5,-130,BetMGM,OVER,,5.0,0
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,6.5,-137,DraftKings,UNDER,,5.0,1
Isaiah Stewart,Detroit Pistons,Orlando Magic,Points,5.5,-105,BetMGM,UNDER,,5.0,1
Goga Bitadze,Orlando Magic,Detroit Pistons,Points,2.5,-129,DraftKings,OVER,,0.0,0
Goga Bitadze,Orlando Magic,Detroit Pistons,Points,2.5,101,DraftKings,UNDER,,0.0,1
Jalen Duren,Detroit Pistons,Orlando Magic,Points,14.5,-113,DraftKings,OVER,,12.0,0
Jalen Duren,Detroit Pistons,Orlando Magic,Points,14.5,-102,FanDuel,OVER,,12.0,0
Jalen Duren,Detroit Pistons,Orlando Magic,Points,14.5,-122,BetMGM,OVER,,12.0,0
Jalen Duren,Detroit Pistons,Orlando Magic,Points,14.5,-113,DraftKings,UNDER,,12.0,1
